Timestamp,MaxAx,MaxAy,MaxAz,MaxGx,MaxGy,MaxGz,MaxMx,MaxMy,MaxMz,MaxLiAx,MaxLiAy,MaxLiAz,MaxP,MinAx,MinAy,MinAz,MinGx,MinGy,MinGz,MinMx,MinMy,MinMz,MinLiAx,MinLiAy,MinLiAz,MinP,MeanAx,MeanAy,MeanAz,MeanGx,MeanGy,MeanGz,MeanMx,MeanMy,MeanMz,MeanLiAx,MeanLiAy,MeanLiAz,MeanP,StandardDeviationAx,StandardDeviationAy,StandardDeviationAz,StandardDeviationGx,StandardDeviationGy,StandardDeviationGz,StandardDeviationMx,StandardDeviationMy,StandardDeviationMz,StandardDeviationLiAx,StandardDeviationLiAy,StandardDeviationLiAz,StandardDeviationP,MedianAx,MedianAy,MedianAz,MedianGx,MedianGy,MedianGz,MedianMx,MedianMy,MedianMz,MedianLiAx,MedianLiAy,MedianLiAz,MedianP,VarianceAx,VarianceAy,VarianceAz,VarianceGx,VarianceGy,VarianceGz,VarianceMx,VarianceMy,VarianceMz,VarianceLiAx,VarianceLiAy,VarianceLiAz,VarianceP,KurtosisAx,KurtosisAy,KurtosisAz,KurtosisGx,KurtosisGy,KurtosisGz,KurtosisMx,KurtosisMy,KurtosisMz,KurtosisLiAx,KurtosisLiAy,KurtosisLiAz,KurtosisP,SkeAx,SkeAy,SkeAz,SkeGx,SkeGy,SkeGz,SkeMx,SkeMy,SkeMz,SkeLiAx,SkeLiAy,SkeLiAz,SkeP,SMAAcc,SMAGyr,SMAMag,SMALiAcc,GroupType,Type,Pose
0,0.06432886492329891,-0.000557539956,7.991650875271301,1.8311802079716373e-05,0.0002053357607801803,-5.652e-07,0.6478331298714558,13.318972440050269,-0.04992931137599999,0.00022900492770231679,8.081990020799998e-05,0.03830488857675747,811.1698737621107,0.00027521503199999997,-0.124536562734125,0.0351277452,-7.589994915406962e-05,5.04e-07,-0.00014016678128977422,0.004542874146,0.05824430693999999,-10.902887919366435,-0.0009220460097770424,-0.004471553094431011,0.00021672592199999997,3.5667566895599996,0.034875878550758264,-0.06779070243187708,4.337406728454367,-3.168670276906992e-05,0.00012717682498866744,-8.980013332750426e-05,0.3596932870654184,7.2512718701621806,-5.850686817941183,-0.00020754177016251948,-0.0023157366563245334,0.02083726177559537,440.27621688978877,0.020838584663635435,0.04043679714802001,2.5929217795361548,3.289818491032661e-05,6.812866409634219e-05,4.43170710249492e-05,0.20583911310964773,4.31938634760014,3.5236952742730523,0.00033523594863785607,0.0014420080807388417,0.012398457424154956,263.1835412757803,0.03755788296189991,-0.07289954723128603,4.662631475314106,-2.8333306452394946e-05,0.00014282365319470816,-9.752697927628146e-05,0.38220069824031677,7.807149409367322,-6.238560957034242,-0.00024653352696924673,-0.0025601570801998164,0.022273294470630107,473.3086254939201,0.000434246610783502,0.0016351345635901191,6.723243354792939,1.0822905703940416e-09,4.641514871552226e-09,1.964002784230392e-09,0.04236974048576635,18.657098419834483,12.416428385934243,1.1238314125912328e-07,2.079387304916118e-06,0.00015372174649858314,69265.57639846037,-1.318049932613128,-1.3214658533293087,-1.318954430402497,-1.5483249483032533,-1.1149552557166345,-0.8820962266571981,-1.2380483049953444,-1.3146258551272263,-1.3208992537039053,-1.1885374281131058,-1.1478290169060519,-1.3205372942953655,-1.318874238953731,-0.2249327645269927,0.22493015522788595,-0.2212496576221777,0.045768228129570925,-0.5606374986173422,0.6123421823065922,-0.24785362850103984,-0.2283093609670367,0.19544342532166525,-0.2711946014624564,0.2146534102566583,-0.2232392502791026,-0.22143810657059085,4.440073309437004,0.0002535695158349936,13.461651975168781,0.023477593968150932,0,0.0,4
1,0.07022662832838199,-0.024489113934396355,8.66537997183866,7.66018257353097e-06,0.0002053357607801803,1.710149433570801e-05,0.694679220604452,14.396381456198512,-2.0824114096071002,0.00019117760177025857,-0.0007925267602502284,0.04090125918501676,879.5466151177434,0.012534501541280526,-0.13556282680052684,1.5571976547073916,-0.00011106280448847254,4.8320624848999695e-05,-0.00014016678128977422,0.14562278875779947,2.6188636503208507,-11.8628854060264,-0.0014045102758914328,-0.004512862779300824,0.007530003287425531,158.07860487792536,0.04748944449516622,-0.09210049153714986,5.896342092148678,-5.227813765528407e-05,0.0001482606580892825,-8.772688146364512e-05,0.4838723781366566,9.841728430782334,-7.984693929594151,-0.0004957006317356315,-0.003137823349431336,0.0282334172998575,598.5105064486702,0.017493906403102853,0.03377324970933381,2.166883830702693,3.273291922724787e-05,4.471298158236403e-05,4.804733835372366e-05,0.16854333189514484,3.5910626425294314,2.9880984137366586,0.0004891699784394898,0.0011181683441244842,0.010287236279599144,219.9254717756708,0.05111418765524224,-0.0996258732691936,6.363682579231668,-6.495286772813647e-05,0.00015303411199337982,-9.752697927628146e-05,0.5134798301180397,10.62832803052122,-8.582958672901917,-0.00045241782990107466,-0.0031534262589924104,0.0306786216159516,645.9563050764598,0.000306036761240523,0.0011406323959290163,4.695385535760777,1.0714440011375334e-09,1.9992507219848253e-09,2.3085467228772048e-09,0.028406854726316943,12.895730902570461,8.928732130175534,2.3928726780649094e-07,1.2503004458020912e-06,0.00010582723027230084,48367.21313575137,-1.0256497470629382,-1.0263618604463252,-1.0290428017759994,-0.8973763869075664,-0.9403005056226776,-0.6172536094267693,-1.0703053846702915,-1.0207546199453383,-1.065247927810906,-0.7658443438337974,-0.9837804212594001,-1.0213381341332444,-1.0287866919236959,-0.4709410461592196,0.4860166436670244,-0.4828573504620702,0.12038280195621713,-0.48827100917046046,0.7553538026968748,-0.44577212284273826,-0.4921083286211169,0.4468534733572238,-0.47483085299729066,0.4401528361298604,-0.5043696906172256,-0.4829740007848073,6.035932028180996,0.0002902893184867319,18.310294738513143,0.031913903272538395,0,0.0,4
2,0.07315662849993478,-0.058489857337370776,9.094008529837367,-1.8893537131632365e-05,0.0002053357607801803,7.854022463040769e-05,0.7082745854527768,15.094531204359475,-5.007459284772669,1.0609681310198186e-05,-0.002082434765284548,0.042808941671484205,923.0721683269268,0.03012362070965414,-0.1426966983978901,3.7449688982195086,-0.00011139066663812844,3.04103027302916e-05,-0.00014016678128977422,0.31832008314393995,6.2807241615882425,-12.469199132687459,-0.0014045102758914328,-0.004512862779300824,0.018134558041277025,380.1790261033572,0.057801580797247516,-0.11210715470003178,7.1714669717313235,-7.200872038504664e-05,0.00013780747354905936,-6.222693613642009e-05,0.5792764031382606,11.948707294517883,-9.748891304123525,-0.000680906982306166,-0.00360625619978509,0.03417841044602978,727.9307902680929,0.0128795043160346,0.024872897232557013,1.5887505413533556,2.7507023012372443e-05,5.980131077587284e-05,7.243481721255349e-05,0.12217202029954456,2.6171412750681844,2.231340736813769,0.0004052636058273084,0.0006991637246027358,0.00737338496017606,161.24212740309667,0.06090621475143935,-0.11815249594014117,7.580780056760215,-6.975015237682634e-05,0.00015303411199337982,-8.394624612901035e-05,0.622071827478162,12.64178644024121,-10.308673123261727,-0.0005243508846878017,-0.0037729157707618553,0.03632195734447964,769.4573609938104,0.00016588163142675387,0.0006186610167413423,2.5241282826505804,7.566363150031871e-10,3.5761967705125252e-09,5.246802744616035e-09,0.014926002544072328,6.8494284536655226,4.978881483764614,1.64238590208152e-07,4.888299138003702e-07,5.436680577095052e-05,25999.02364947646,-0.8495343654802228,-0.8228518922101946,-0.8288726925430101,-0.8324024853294154,-0.9800815490791925,-1.3148092977924153,-0.8568948405793266,-0.8144349152271952,-0.8782922570040799,-0.9003480947196878,-0.7622550273864279,-0.7755500583438715,-0.8288994860615992,-0.599498169568075,0.606331923314379,-0.6188119111519732,0.23522719106602397,-0.6847572950314612,0.4467096964609756,-0.6814604872477388,-0.6320911606835053,0.5908011012150639,-0.41164799741443875,0.5480071306730361,-0.682603776885021,-0.6187190922744861,7.341375707228604,0.00029147673646541067,22.27687500177967,0.038465998015373454,0,0.0,4
3,0.07469691054282528,-0.08854518169976323,9.360368066531953,-4.9520558279910826e-05,0.0002053357607801803,0.00010115731776988973,0.7082745854527768,15.549974878409607,-7.604753159742099,-0.00015763567359378613,-0.002991548476313527,0.04470006034838532,950.1231225634148,0.04567356030429782,-0.14644878108997691,5.660627679419276,-0.00011139066663812844,2.231636511041943e-05,-0.00014016678128977422,0.46177187872405817,9.463696265905286,-12.871192809588027,-0.0014045102758914328,-0.004747530928729061,0.027237836791490756,574.6052609851967,0.06514259733212603,-0.12657870077033126,8.092784237054357,-7.967949105171395e-05,0.00011813489471739649,-1.7021926920037895e-05,0.6420634691147602,13.465237658602806,-11.046077594815406,-0.0006826761170259868,-0.003960666988537891,0.03849100818618167,821.440994371595,0.008742476999868808,0.017071176757642904,1.0840522883500627,1.8675262531033256e-05,7.03857403526519e-05,8.556482191798273e-05,0.07416208424464459,1.7746014610339733,1.5458422041850792,0.0003952386384336732,0.000466980388451584,0.004911002778366038,110.03001990051334,0.06792715555151346,-0.13102715156054628,8.397967501568843,-7.21123997054508e-05,0.0001219861957342745,-6.348851735448068e-06,0.6818165061205969,13.967402187705826,-11.479642514563661,-0.0005243508846878017,-0.003994603233993449,0.039949356459743984,852.4101847583526,7.643090409323512e-05,0.00029142507589068734,1.1751693638770073,3.487654306030147e-10,4.95415244499093e-09,7.3213387498560965e-09,0.005500014739509761,3.149210345503913,2.3896281202397844,1.5621358131090383e-07,2.1807068319839225e-07,2.411794828911894e-05,12106.605279307361,-0.7295467366931856,-0.7432481203285044,-0.6938940668220908,-1.1038568138663165,-1.7908260194034582,-1.4245234248150627,-0.17458680294231144,-0.6695619868182865,-0.718620813818232,-1.0303018658895702,-0.509327885785261,-0.6122086376736071,-0.6944341257652926,-0.7235904570881471,0.6659542647148026,-0.7002314252659636,-0.49539316319977195,-0.05689894056253973,-0.06498891253895005,-1.067424217609559,-0.7121879358976457,0.6886400099595039,-0.5829118397971659,0.5520954077958402,-0.7250860922939945,-0.6999120402713984,8.284505535156814,0.00027267977763465156,25.153378722532985,0.04313435129174557,0,0.0,4
4,0.07550842164770684,-0.11074355441090727,9.52335983539242,-3.3330785092441324e-06,0.0001968130285677776,0.00010115731776988973,0.7082745854527768,15.795393838762198,-9.601339018700356,-0.0001550595356758742,-0.0037165408668858205,0.04557264369232671,966.6356462803265,0.056884969667957176,-0.14917343227107843,7.08977956668188,-0.00011139066663812844,1.5477066849939827e-05,-0.0001192627311386492,0.5781735550172653,11.829579878463159,-13.191411739739316,-0.0014045102758914328,-0.005579240927884739,0.03389692981109424,719.6136562640801,0.06997844825216963,-0.13631639572681134,8.715322438973107,-7.039299601968684e-05,8.362572229121937e-05,2.6976105546000827e-05,0.6775104275082294,14.485688624189338,-11.945195000466637,-0.0006364012155013182,-0.004371807027117725,0.041446204208406265,884.6273606137878,0.005472519120588723,0.011278389887116515,0.7071548771645204,3.126413147358087e-05,6.710062216522321e-05,6.968391932238612e-05,0.033570193593440004,1.1512103604892105,1.025635269033147,0.00043510553698496623,0.0005414068420783638,0.003297771756984619,71.78572044238511,0.07209491903222634,-0.13993184450863105,8.925392984968026,-6.957859129887429e-05,5.0001214177842275e-05,4.145918567836202e-05,0.6909722055146139,14.819592816306006,-12.230117751228494,-0.0005243508846878017,-0.004292686578927,0.041989930509079954,905.9409193959489,2.994846552520917e-05,0.00012720207844581208,0.500068020297568,9.774459167973496e-10,4.5024934949600445e-09,4.855848612128819e-09,0.0011269578979010405,1.3252852940976982,1.0519277050846956,1.8931682831497583e-07,2.9312136864926627e-07,1.0875298561165421e-05,5153.189659432269,-0.3726661057306768,-0.6570703581141069,-0.5996415237042085,-0.43087866145688736,-1.2074214110336186,-0.8928948518076556,1.0955859900098357,-0.5899582591851766,-0.6158640504590216,-1.1895575945239605,-0.3712824580459415,-0.6112980147355445,-0.5996466663607194,-0.9274428565399067,0.75001971605158,-0.75356887887657,0.5903125006971216,0.6943846900925132,-0.6411707487744684,-1.4559471855337058,-0.7512038601716748,0.718615559823368,-0.5058095824658385,-0.79236091518734,-0.6081091019094489,-0.7535537753073602,8.921617282952088,0.00021985369250425348,27.1083940521642,0.04645441245102531,0,0.0,4
5,0.07555891690057576,-0.12579587021413494,9.621910580544395,6.401363791739244e-05,0.00017703194109862478,0.00010115731776988973,0.7090436490788496,15.935469454762575,-11.017987470402765,0.0003331821976561702,-0.0037165408668858205,0.04557264369232671,976.5753695663283,0.06503946263389042,-0.15119495065408484,8.072882666467933,-0.00011139066663812844,-2.3566466593813277e-05,-4.145566334564859e-05,0.6530518212938429,13.45008602682322,-13.38605089550026,-0.0014045102758914328,-0.005796805874207884,0.038714455664815725,819.4162027057988,0.07292648424928233,-0.14279894505808247,9.118709762037497,-5.076329712172255e-05,4.754731138699332e-05,4.939480426110197e-05,0.694951313977303,15.137441511900875,-12.550111309942947,-0.0005006340735073774,-0.004668461158735046,0.04325795186707014,925.5656080065486,0.0029908285266753774,0.007215131424930051,0.4475350807056508,5.216338440163272e-05,4.468364987278665e-05,4.31479312640103e-05,0.01270575480707136,0.7249639570055422,0.680497249350697,0.0005101071465094615,0.0007378189211939176,0.002144291436664665,45.41990097968758,0.07422621331385026,-0.14508298277536974,9.256197360503489,-6.555865268590989e-05,3.428070323753266e-05,5.822204455764918e-05,0.6982211753341041,15.365600693377441,-12.714750252629617,-0.00026184776008491466,-0.004495775756683579,0.04380127720993741,939.5407642587588,8.945055275975208e-06,5.205812147901315e-05,0.20028764846221336,2.7210186722325e-09,1.9966285659537865e-09,1.8617439723637579e-09,0.00016143620521741697,0.5255727389571336,0.4630765063738647,2.6020930092002514e-07,5.443767604717564e-07,4.597985765353413e-06,2062.967405004625,0.20251669225262203,-0.4426091782408572,-0.5298753869916646,-0.8645381286862541,1.4460029930785687,-1.147239060785236,1.8813794373642594,-0.5519846567664999,-0.6850765956808349,-1.0291798766224391,-1.4871100855063506,-1.0253904883623022,-0.5297134978966787,-1.144022575472469,0.8200551291042468,-0.7908755995548999,0.580495838132697,1.3924896984522293,-0.4091791519475119,-1.4027021896512348,-0.7955995962709996,0.6486857092769664,-0.6075158555693619,-0.23507780400630443,-0.5767717827469849,-0.7915357095845313,9.33443519134486,0.0001675037866862659,28.382504135821122,0.04845583226227067,0,0.0,4
6,0.07572180774680715,-0.1364277903423881,9.680602258850586,0.00010944980619157119,5.643784902083334e-05,0.00010115731776988973,0.7095509463134861,16.043944044132356,-11.937402892963282,0.001092416084480755,-0.0037165408668858205,0.04557264369232671,982.493923000679,0.0706404295773618,-0.15253710894349617,8.717702246458497,-0.00011139066663812844,-0.00010114700261687744,-9.253531640768238e-05,0.6829077647139071,14.482505708910029,-13.494675756230485,-0.0012463255827229972,-0.005796805874207884,0.04114020642745245,884.8591613156605,0.07446640216947248,-0.14701101064679284,9.372761221280761,-1.3710378899274594e-05,9.263626898851994e-06,3.917996041158869e-05,0.7006315952628692,15.546736018351881,-12.947816463818976,-7.695198270682218e-05,-0.004795888258203714,0.044300972783159955,951.3347862682522,0.0014066327475413896,0.004498591182469824,0.2771539022506778,7.208850240197524e-05,4.311990262756305e-05,5.9340266405011845e-05,0.007819405084176926,0.44586594773328647,0.4609354946624615,0.0005696712177333091,0.0007315556402308621,0.0013471052404756272,28.10564158337425,0.0751675414840769,-0.14795101171767833,9.459899012047757,-1.7335093483755516e-05,2.51939501697231e-05,5.822204455764918e-05,0.7028372138777378,15.701120947930455,-13.054275128893227,-0.00017119399610657362,-0.004889053175188281,0.045012441032891856,960.2068851038434,1.9786156864558388e-06,2.023732262699525e-05,0.07681428553277829,5.196752178559589e-09,1.8593260026105191e-09,3.5212672170177775e-09,6.114309587045195e-05,0.19879644334810176,0.21246153023972805,3.2452529631375137e-07,5.351736547535865e-07,1.814692528916897e-06,789.9270888130959,0.3966643039963924,-0.5315935657714621,-0.48007919763291707,-1.2055371681457512,0.3895292597086071,-0.5928807765298698,-0.24171792588556373,-0.4263131787751586,-0.8202630074464956,0.042424885069026086,-1.4870299984411581,-0.38755736432613697,-0.47616898369341376,-1.2550843181314206,0.7056059471015864,-0.8169568469555551,0.2785084855189428,-1.2426794463225823,-0.8087681601582514,-0.9386239218491971,-0.8611219982447537,0.6105067043761754,0.3756860584110074,0.16761531633808444,-1.0173550155591429,-0.8198035139848373,9.59423863409703,0.00016508881689345257,29.195184077433726,0.04953684686445624,0,0.0,4
7,0.07600372277463602,-0.14316319515155168,9.715025398070784,0.00010944980619157119,5.643784902083334e-05,0.00010115731776988973,0.7095509463134861,16.129769904538456,-12.517015547629379,0.002156827333425827,-0.00309579561435095,0.04557264369232671,985.9845458469213,0.0733690936376929,-0.15359879682157954,9.126771389567404,-8.652396715591025e-05,-0.00017041949897293745,-0.00014055442044334757,0.6829077647139071,15.147744080124728,-13.586609752423264,-0.0003548911793599938,-0.005796805874207884,0.04301825742707309,926.4025917695428,0.07524887162929698,-0.14969236615439882,9.529451288924975,2.3326626980207017e-05,-2.6122851965564993e-05,5.2658317725113895e-06,0.6990353671894212,15.803646118215436,-13.212855454593864,0.0003993057091494267,-0.004758775156720548,0.04488990216337138,967.2178393492787,0.0006553823341487489,0.003051683096793147,0.16894518636277334,6.349814267225749e-05,7.041939516057895e-05,8.83835007880321e-05,0.007974838961872234,0.27076992816077744,0.31500239940517016,0.0007383422711476775,0.0007993711064117114,0.000624400433106468,17.10097206106204,0.07546875806100609,-0.150423316042081,9.5836404794062,2.7779205426989417e-05,1.2868886397352832e-05,2.8342758074126222e-05,0.7008287138706162,15.873775646164457,-13.316500375863477,-2.105266415121654e-05,-0.004889053175188281,0.045078360090447495,972.7200519997301,4.2952600391426234e-07,9.312769723253014e-06,0.028542475995152212,4.032014122826367e-09,4.95889121478177e-09,7.811643211548073e-09,6.359805646779542e-05,0.07331635399619257,0.09922651163101436,5.451493093635105e-07,6.389941657658835e-07,3.898759008635448e-07,292.4432454332245,0.7611495698880004,-0.9163195918517011,-0.4410577991872575,-1.3528690968460728,-0.9708739599216578,-1.4202906888039528,-0.8075275693448933,-0.31092264061756403,-0.7697786961925774,-0.6255813004854782,-1.0462389363577755,1.6434114036509477,-0.43387972015353027,-1.2227715380772202,0.524408228437407,-0.8380369970505165,-0.222046453323097,-0.6757211564023902,-0.3821391132123688,-0.5721312802098335,-0.834348722761272,0.6964305607205847,0.831498232598136,0.41504938632744437,-1.5445693623669825,-0.8416339317421515,9.754392526708672,0.00019679701092973587,29.715536939998728,0.0502410457381612,0,0.0,4
8,0.07600372277463602,-0.14671599998759055,9.735661182805245,0.00010944980619157119,3.1146012982636114e-05,9.542319678239386e-05,0.7095509463134861,16.175517543322588,-12.904433569055795,0.003687025763654956,-0.0021338533179853948,0.04557264369232671,988.0253521522861,0.07476177619888372,-0.1539795001749079,9.380510926996285,-4.5298754773889994e-05,-0.00018898721990143219,-0.00014055442044334757,0.6699300995509355,15.584596126421575,-13.665178136436023,-0.0002275611657859292,-0.005796805874207884,0.04466441665155551,952.1696851343523,0.07556698662266541,-0.15146306007080965,9.62467475306983,4.105364838983756e-05,-7.164907661260307e-05,-3.9284240384568715e-05,0.6955388421440137,15.962798904423243,-13.39873866542897,0.0010375208717155278,-0.004408297223189448,0.045102673214532915,976.8513487653337,0.0002972821743069275,0.0021900669116002337,0.10168855875139836,4.528685047558226e-05,8.288373952675952e-05,8.764786897638749e-05,0.011141396670801398,0.1694381117012894,0.21263717284773948,0.0011811797938719015,0.0012128319247051902,0.00024782654327749144,10.268064491511629,0.07553662874851798,-0.15197334364321827,9.657845610325172,4.246897883047394e-05,-6.785391583619631e-05,-5.6647055284687616e-05,0.6991209806100027,15.994875774390616,-13.458083212234673,0.0009085386977580516,-0.004889053175188281,0.045096044991042555,980.2048725265439,8.837669116065444e-08,4.796393077286185e-06,0.010340562980936597,2.050898825997745e-09,6.869714277939719e-09,7.682148936101989e-09,0.00012413071977614447,0.02870927369689862,0.045214567276679433,1.3951857054512677e-06,1.4709612775840961e-06,6.141799555287035e-08,105.43314840184195,0.34291478688471955,-0.7901044904233223,-0.40486846873567917,-1.2343531346036298,-1.5703634091097523,-1.4598857062958017,-1.0560520654709369,-0.777371691584055,-0.4533180860579953,-0.7042234551579014,-1.235573309111725,-0.8476086057447052,-0.39976651336425384,-0.6253102883627873,0.6462492946331697,-0.8566091638071801,-0.08457861785719588,-0.12671193163058403,0.3328293500321622,-0.4720177883367731,-0.584109288890208,0.7534823126044639,0.681598342561772,0.5051818758405389,0.16027673520402397,-0.8590351784880697,9.851704799763304,0.00022161457591529361,30.05707641199623,0.05063865557516048,0,0.0,4
9,0.07600372277463602,-0.1494162708689777,9.747537676008369,0.00010944980619157119,3.1146012982636114e-05,6.795737307974181e-05,0.7095509463134861,16.245375587936323,-13.219405586234517,0.004245826601960652,-0.00170369228758343,0.04555786340435373,989.2127576073235,0.07536759703713301,-0.15428201221176135,9.535616648562701,-2.340314701384019e-05,-0.00018898721990143219,-0.00014055442044334757,0.6395840917301804,15.812217570244483,-13.705015150852738,-0.00012272769695182377,-0.005796805874207884,0.04444376146170024,967.8740300225227,0.07563883802807497,-0.15271289897032636,9.681874548280339,4.118787530965693e-05,-0.00010853565730578577,-7.211673651314616e-05,0.6882273953645028,16.06620294723159,-13.52650089996304,0.0018960939716049787,-0.003708445013680198,0.044966687272945796,982.6205017371389,0.00020053220217139297,0.0014490240809738176,0.060544719299708664,4.472988370469561e-05,7.451203618808422e-05,6.016928519767487e-05,0.020470214480088237,0.12435210267740826,0.13970813345135186,0.0015049742918437812,0.0014869800722889324,0.0002771665761114642,6.099580552440938,0.0755622558390367,-0.15327026324317675,9.701703899694948,4.246897883047394e-05,-0.0001308492552459257,-8.638726492832233e-05,0.697739832335508,16.094287855301125,-13.544773009467775,0.0014919472126543546,-0.0035647337403580054,0.044967587141916364,984.6385541481575,4.021316410770842e-08,2.099670787242017e-06,0.0036656630350805144,2.0007624962355937e-09,5.552043536894372e-09,3.620342881199136e-09,0.0004190296808608142,0.015463445440292685,0.01951836255246074,2.264947619110691e-06,2.2111097353843985e-06,7.68213109133521e-08,37.20488291571569,-1.1008056528651127,-0.6807734316610246,-0.37409762360110976,-1.3866585386219403,-1.044873433932154,-0.28711415839631016,-0.44167823165572795,-0.9390671336725815,-0.8584934646606275,-1.3256663664844708,-1.4871667809607096,-0.8812224950410035,-0.37122529907937274,0.5085490368271945,0.7413690517686096,-0.8702109688415793,-0.007588061194195423,0.6046107270536302,0.8289029722825011,-0.8559795825949399,-0.4651174318788701,0.4870583905015637,0.2778795069841794,-0.0732764355787058,0.13352589668353512,-0.8735459799349993,9.910226285278739,0.00024789518867295355,30.28093124255914,0.05058753255484703,0,0.0,4
