Timestamp,MaxAx,MaxAy,MaxAz,MaxGx,MaxGy,MaxGz,MaxMx,MaxMy,MaxMz,MaxLiAx,MaxLiAy,MaxLiAz,MaxP,MinAx,MinAy,MinAz,MinGx,MinGy,MinGz,MinMx,MinMy,MinMz,MinLiAx,MinLiAy,MinLiAz,MinP,MeanAx,MeanAy,MeanAz,MeanGx,MeanGy,MeanGz,MeanMx,MeanMy,MeanMz,MeanLiAx,MeanLiAy,MeanLiAz,MeanP,StandardDeviationAx,StandardDeviationAy,StandardDeviationAz,StandardDeviationGx,StandardDeviationGy,StandardDeviationGz,StandardDeviationMx,StandardDeviationMy,StandardDeviationMz,StandardDeviationLiAx,StandardDeviationLiAy,StandardDeviationLiAz,StandardDeviationP,MedianAx,MedianAy,MedianAz,MedianGx,MedianGy,MedianGz,MedianMx,MedianMy,MedianMz,MedianLiAx,MedianLiAy,MedianLiAz,MedianP,VarianceAx,VarianceAy,VarianceAz,VarianceGx,VarianceGy,VarianceGz,VarianceMx,VarianceMy,VarianceMz,VarianceLiAx,VarianceLiAy,VarianceLiAz,VarianceP,KurtosisAx,KurtosisAy,KurtosisAz,KurtosisGx,KurtosisGy,KurtosisGz,KurtosisMx,KurtosisMy,KurtosisMz,KurtosisLiAx,KurtosisLiAy,KurtosisLiAz,KurtosisP,SkeAx,SkeAy,SkeAz,SkeGx,SkeGy,SkeGz,SkeMx,SkeMy,SkeMz,SkeLiAx,SkeLiAy,SkeLiAz,SkeP,SMAAcc,SMAGyr,SMAMag,SMALiAcc,GroupType,Type,Pose
0,0.06619844864947372,-0.0005847085799999999,8.001468326898427,0.0002293992961143328,0.0003947942265569882,-1.458570279646665e-06,1.1734570325647116,17.699764697574153,-0.047771266937255856,0.11090246704368381,1.7694693803787232e-05,0.021688064797148618,810.7531094798426,0.000273246516,-0.12340164883431277,0.0351501228,1.9451352534815667e-06,-2.893820218741893e-06,-0.0001260363642408624,0.02457007827758789,0.07282196960449218,-11.36563324356036,-6.286502480506897e-05,-0.1873351057604838,0.00013061370849609373,3.5657529785156243,0.03558018402403679,-0.06663425171291529,4.34270471334289,0.00018637163206076523,0.0002464549507323108,-8.290476573929558e-05,0.7356208998463734,9.614391734394616,-6.119928734484737,0.06096857400952601,-0.1019499745186066,0.011438377862298127,440.0510553062557,0.021503560880470486,0.03990059190825088,2.5960426064241413,5.9916436439405246e-05,0.00012508382108236286,3.897715842909324e-05,0.3659794970707975,5.74790672158666,3.6758671695924092,0.03719610806980228,0.06242274896026004,0.0069865520286202095,263.0469864307401,0.03809964423749295,-0.07165614870929429,4.668370188845937,0.0002179748266658354,0.0002819335593222717,-9.869845091715736e-05,0.8214978696142203,10.363246836111802,-6.567653837412879,0.066637473730917,-0.11062494402474304,0.012004685719909555,473.06600325687384,0.0004624031305401006,0.0015920572346287758,6.739437214369448,3.5899793555972887e-09,1.5645962296564566e-08,1.5192188792066341e-09,0.1339409922761939,33.03843168006111,13.51199944848731,0.0013835504555404104,0.0038965995877556455,4.8811909248617164e-05,69193.71707029398,-1.3305257680827065,-1.3213070433330911,-1.3189130061223069,1.636663792185983,-0.802176621043075,-0.7203991066250044,-1.1079463427590812,-1.317458875634884,-1.3176950399059166,-1.3428283143965174,-1.3409044986182002,-1.315709207206792,-1.3188669903782044,-0.1984273228598717,0.2130929556351775,-0.22130750779500266,-1.6811156192308614,-0.6844948297792329,0.7990673811365846,-0.49189981385600207,-0.22713261419299255,0.21127156983049472,-0.26317053128981904,0.2386929842235437,-0.15854895892526114,-0.2214388801957122,4.444919149079841,0.0005158471013411211,16.469941368725724,0.1743601487791751,0,0.0,1
1,0.07235140673806284,-0.02385225523658886,8.676071394803502,0.0002293992961143328,0.0003947942265569882,-4.162258929335477e-05,1.2496097849302914,19.198944478021076,-2.176466420630439,0.11708050643416858,-0.034023493074202375,0.023508609120462147,879.091434526803,0.01246971304425194,-0.13440961592492237,1.5592561667037435,0.0001460293117641255,0.00012338870599012982,-0.0001260363642408624,0.36017741522191815,3.4410944114972217,-12.409975819413654,0.02046896596116902,-0.1984643331223115,0.004002461169205057,158.00109789378456,0.04857477305550614,-0.09076610486802655,5.903565985865015,0.00020630265241990652,0.0003040330737170232,-8.865072421418961e-05,0.9449180560487175,13.070220567801925,-8.351886175051929,0.08256120681176564,-0.13846986242836143,0.015712449401783676,598.2032106890478,0.018229013274095394,0.03362460759808028,2.1695016480129894,2.2323500005126685e-05,6.919381323521243e-05,2.9344161358724527e-05,0.2628202380287197,4.792898952413301,3.107370492475021,0.02986724459275478,0.05085431223028883,0.00601931707006495,219.811040592053,0.05227869836451035,-0.09771881533867105,6.37148832190576,0.0002179748266658354,0.00031555804457009514,-9.869845091715736e-05,1.0368423690828945,14.104858878465238,-8.971936160346182,0.0910780452096255,-0.15152718542714433,0.016849196314050144,645.6237057274764,0.00033229692494714616,0.0011306142361248782,4.706737400731077,4.983386524788911e-10,4.7877837900294595e-09,8.610798058468617e-10,0.06907447751747287,22.97188036804452,9.655751377504455,0.0008920522995634396,0.0025861610724157037,3.62321779899753e-05,48316.89356616116,-1.0483501811029001,-1.037966538565196,-1.02900127103765,0.34401226352824654,-0.019931664003202343,-1.4198821283405647,-0.6776483772495054,-1.0193842242467595,-1.0421533391130289,-0.9261287647123075,-0.9660678697095726,-1.1327763292232818,-1.0287928765063208,-0.4595303041986828,0.465283864723025,-0.4828227936562895,-1.2262515353398449,-0.8397275625176097,0.3850451569543513,-0.7555457947474579,-0.48751007158596216,0.45350752020781043,-0.6093006790609444,0.5697300060131495,-0.39147486157009037,-0.4829710941862059,6.042906863788546,0.0005989864503511194,22.367024798902563,0.23674351864191082,0,0.0,1
2,0.07567175488122188,-0.05730312111599576,9.105618441696413,0.0002293992961143328,0.0003947942265569882,-4.162258929335477e-05,1.3173055886218192,20.183653787098162,-5.272734345532072,0.12016818693943765,-0.08813935855541508,0.02460286425430755,922.5896494033719,0.03043126503990605,-0.1419368683299076,3.74965418629981,8.081936333591348e-05,0.00022455364111584453,-0.0001260363642408624,0.6988720863803082,8.320831933655489,-13.010645667368824,0.0530476923465763,-0.20240401262756122,0.009623156414636768,379.98533692210515,0.059357305203008644,-0.11075036751673205,7.180297317136735,0.0001886687326019697,0.00031705897355634004,-8.631047938212025e-05,1.099968092132702,15.896074278347216,-10.191196423135327,0.0993420756225689,-0.16703059955785235,0.01919592716585044,727.5553096104932,0.01354398556092842,0.025018664265866703,1.5907397966544656,4.7269069456275655e-05,4.7706722371207136e-05,3.00577455176741e-05,0.17155348838672071,3.5114577821502446,2.3149097290742016,0.019933056834764894,0.034562068409761795,0.004552909283891182,161.15752873978002,0.06271025366790042,-0.11665782803008959,7.589933424390881,0.00021648180390536467,0.00031555804457009514,-9.479438618671458e-05,1.1448601025931104,16.785421465557796,-10.738536243660135,0.10625551450266797,-0.17920825317296743,0.02034301223726694,769.0617231564042,0.00018343954487463752,0.0006259335616481555,2.530453100660291,2.234364927262212e-09,2.275931359403435e-09,9.034680656052575e-10,0.029430599377652723,12.330335755823516,5.358807053762394,0.0003973267547779674,0.0011945365727610545,2.072898294734252e-05,25971.749069513025,-0.8683801726968952,-0.8663536337858382,-0.8290250674649307,-0.1877943530337154,-1.0663399394491164,-1.6511730650916234,-0.42349905969943835,-0.8307430148502863,-0.8853848670317865,-0.5140638594252906,-0.605211359837984,-0.9024401310810561,-0.8288971187857168,-0.5911115246612364,0.5780761761763877,-0.6186020680723701,-1.1501077262891544,-0.06304982477285674,0.1550129499367868,-0.7637077216966822,-0.6127666140548069,0.5776787478791434,-0.8422478394808494,0.8058231948604805,-0.616684978530154,-0.6187349510102597,7.350404989856475,0.0005920381855404299,27.187238793615236,0.28556860234627174,0,0.0,1
3,0.07727836389189431,-0.08691218192929566,9.372295800523306,0.0002293992961143328,0.0003947942265569882,-3.6506891464319924e-05,1.3445960849657856,20.813284375972906,-7.97768940705082,0.12049365406086382,-0.13489819644475942,0.026097572944453286,949.620390551809,0.04635444865344865,-0.14650995263231512,5.667700361661118,3.506602606863584e-05,0.00013419190279868214,-0.0001260363642408624,0.9532264925277427,12.557737178570903,-13.355246255220932,0.08123112721829619,-0.20327719168406091,0.014665336402209907,574.3097301736439,0.06710114867297026,-0.12541762858166894,8.10283935415187,0.00015481268013546067,0.0002971531568746159,-7.357370822073471e-05,1.202972670923198,17.943385500553063,-11.525984761298357,0.11014740548308916,-0.18560679743489047,0.02187945966092548,821.0150113045545,0.009242347149491893,0.01755508371422298,1.0855799753318103,6.937034429739782e-05,7.37365760652679e-05,3.0877648536799346e-05,0.11194822244508348,2.4152502096600585,1.6017121191832715,0.011493401019735483,0.020235468416923953,0.0031616836140204644,109.97010819163219,0.06978168341385795,-0.12992211552488586,8.408344089356435,0.00018083057331234008,0.00031555804457009514,-6.16009574076454e-05,1.2158472649960719,18.60044256312622,-12.001392852357174,0.11497472630061312,-0.1945252186975835,0.02290404480468687,851.9708119521285,8.54209808317209e-05,0.0003081809642133768,1.178483882841414,4.812244667939514e-09,5.437082649829038e-09,9.534291791621067e-10,0.012532404508613893,5.833433575262958,2.5654817127385665,0.00013209826700045664,0.00040947418205232683,9.996243275165504e-06,12093.42469567929,-0.6971040271313798,-0.7821152711530552,-0.6946931457497092,-1.348912103355576,-0.7524159172938094,-1.2501965324900066,-0.8137368701974492,-0.7157289285674975,-0.7491025049857951,-0.11880994933400535,-0.10244180847015949,-0.6119315644872825,-0.6943662990852211,-0.7227231481165578,0.6402211968831579,-0.6997921698059604,-0.4681061766666955,-0.580450292613984,-0.5872164482229959,-0.4898939053485726,-0.679293399745919,0.6928667091130928,-1.0343984412071459,1.060832595443356,-0.7022971161834418,-0.699975795142018,8.295358131406507,0.0005255395452308113,30.67234293277462,0.3176336625789051,0,0.0,1
4,0.07739869081878875,-0.10888368059917945,9.534612918243981,0.0002293992961143328,0.0003947942265569882,-2.016500175293008e-05,1.3630830461789385,21.18742343784376,-10.014064382841415,0.12103261775127604,-0.1684127847630076,0.027442869049168036,966.1202716428979,0.05854778487407764,-0.14906960786959267,7.0981062861285835,3.506602606863584e-05,7.517716881562733e-05,-0.00012019407460180831,1.1045489178418024,15.707853021424304,-13.6688301346118,0.100385678990641,-0.20327719168406091,0.018962029486930994,719.2435208020788,0.0721305434557822,-0.13556416310381464,8.726153903081402,0.00011826905201298467,0.0002482024264698734,-5.5200216060903056e-05,1.267818952851514,19.338603830251067,-12.441218528496123,0.11613964182178171,-0.1958806414172833,0.02388882142078257,884.165615430995,0.0057060238319659945,0.011836338329217521,0.7081756801751541,7.179250365762817e-05,0.00010620859539774202,2.409080228308674e-05,0.08182212896948345,1.598352010714503,1.0467668557140164,0.005812029647370005,0.009780027927271364,0.0023108065266278584,71.74313007918862,0.07451873363862999,-0.13889077020379614,8.936570294023934,9.987041656045711e-05,0.000258496915603698,-5.178379921067068e-05,1.2936058598373967,19.782908398444228,-12.778278548513706,0.11907426511524302,-0.2013779936622298,0.02403760224612083,905.4700108590844,3.255870797096389e-05,0.0001400989050437038,0.5015127939915421,5.154163581430553e-09,1.128026573636127e-08,5.803667546427774e-10,0.0066948607890987815,2.5547291501550946,1.0957208502214084,3.37796886219079e-05,9.56489462582078e-05,5.339826803505907e-06,5147.076713559378,-0.4256675150112743,-0.6826825146865985,-0.5994304427828205,-1.5490677847265584,-1.2395747211818875,0.7020582504483444,-1.1356681727745377,-0.6524969275581505,-0.5285984135661543,0.4465904071444111,0.746487412748619,-0.6921409218957728,-0.5994713716908051,-0.9218623335446228,0.708233190554839,-0.7539380751978053,0.24610835838209322,-0.23653896510214942,-1.0568246682053313,-0.5099658425950055,-0.7187413634920362,0.8013730060673336,-1.272152124762421,1.3868511225141564,-0.4058866079401813,-0.753668939370892,8.933848609640995,0.00042167169454376103,33.04764131159871,0.3359091046598476,0,0.0,1
5,0.07739869081878875,-0.12474067761367397,9.631627473798504,0.0002023340881938849,0.0003570260018297908,-3.0089490333224155e-06,1.3630830461789385,21.35242097346734,-11.49323475428925,0.12104319672581645,-0.1888215838811367,0.02915953430841019,976.0508924480366,0.06688521603594834,-0.1503566962918588,8.082816606245729,3.506602606863584e-05,6.683464779053864e-05,-6.759481840623372e-05,1.1822691382066655,17.879289001648473,-13.923846251262002,0.11177369918438894,-0.20327719168406091,0.021972282311519507,818.995102991419,0.07494390383623335,-0.1422234968406963,9.12980544796219,8.77899615403817e-05,0.00018659618316917582,-3.897529697582601e-05,1.3111052992196144,20.246585696536883,-13.060594962441908,0.11912074165301813,-0.20006948976231273,0.025501648666441303,925.0786739087074,0.0029668472958962974,0.00755836867706742,0.4477833590474378,5.2440782260046716e-05,9.961467216649479e-05,1.8358198737941905e-05,0.05569698644057069,1.0236848716320661,0.669052242914235,0.0024704576180093175,0.003584280838465791,0.0020377571549504833,45.389555695136316,0.07629722191962002,-0.14469902108369515,9.26816338536762,7.114002016920756e-05,0.00018820308498998213,-4.223551860579551e-05,1.3346163057223364,20.569087185038065,-13.221492056192792,0.1202948905336449,-0.20137976997416984,0.02530758848806892,939.046510098194,8.802182877167172e-06,5.71289370584739e-05,0.20050993663980662,2.7500356440456305e-09,9.923082910838232e-09,3.370234609017718e-10,0.0031021542985611153,1.0479307164083598,0.4476309037485685,6.103160842380271e-06,1.2847069128993036e-05,4.1524542225518875e-06,2060.2117662018813,0.5674350805194597,-0.5684197818757815,-0.5276088641436858,-0.5182788213348744,-1.4168085825298766,-0.9838225674869014,-0.4322514608811674,-0.583067670886606,-0.4968246176371256,1.244677063987413,1.6878401578848612,-1.139454354178434,-0.5294896637093558,-1.3239982320732455,0.8073460818893043,-0.7935281248531167,0.9049792472850109,0.22063170527408257,0.2750659085721216,-0.9634293285117276,-0.7797068706158699,0.7066938910153988,-1.5343804738389335,1.5257178999223617,0.11718698068000895,-0.7916651469621685,9.346972848639115,0.00031336144168538354,34.618285958198406,0.3446918800817722,0,0.0,1
6,0.07739869081878875,-0.13527929147188192,9.689267979634165,0.0001356864802228134,0.00028982947199856775,8.75108830269655e-06,1.3651221757379768,21.44132487685466,-12.487848454255888,0.12104319672581645,-0.19186698325111295,0.030773667559227703,981.9639677978432,0.07280775586364722,-0.15157432043245309,8.728505914331135,3.506602606863584e-05,-1.986840276157568e-05,-6.759481840623372e-05,1.2573030912582084,19.314730998709866,-14.099522126162908,0.1175043961256741,-0.20327719168406091,0.02357837118364317,884.4007950180188,0.07613163482454884,-0.14649008696525873,9.383605259916427,7.370013582608865e-05,0.00012502328516918678,-2.8512304529375953e-05,1.3401557127684847,20.811244813919487,-13.469189322728502,0.12009333493669351,-0.20014419972128242,0.026972473519091107,950.8300976851476,0.0011346028325657203,0.0046195271224864845,0.2765672882518547,3.066671980390847e-05,8.751056789576219e-05,2.5049212796442895e-05,0.028481331185970484,0.6225864136004036,0.4608519580097007,0.000879024307077928,0.0032557243437074776,0.002231413633889585,28.08454848755372,0.07629722191962002,-0.14824923266053253,9.471470924268711,7.114002016920756e-05,8.414004781462654e-05,-2.7182334363210457e-05,1.3565166955276249,21.04571044075597,-13.517994988182352,0.12032065831967627,-0.20137976997416984,0.026880829623050453,959.6963540520803,1.2873235876661561e-06,2.1340030835388258e-05,0.07648946493098449,9.404477035314318e-10,7.658099493438803e-09,6.274630617214785e-10,0.0008111862261249348,0.3876138423998128,0.21238452720137493,7.726837324338315e-07,1.0599741002209485e-05,4.9792068055083245e-06,788.7418637497561,0.7217098622914873,-0.31463775698821594,-0.4685773681469092,-1.1712780669425493,-1.0732646756628716,-1.287957951295895,0.9825073601208243,-0.3677960717276365,-0.9080929400766959,0.7010184413560303,0.09160456177918519,-1.1998644256942603,-0.4759289797128323,-1.0614372280366904,0.9074620897747672,-0.8248212349923162,0.3427890905367064,0.36903043601707847,-0.015410840886533503,-1.4120522056885776,-0.9184197379231268,0.4282823743137038,-1.1992679494749445,1.1087812785374163,0.15095836403626517,-0.8199249124964314,9.606226981706236,0.00023104204786959345,35.62058984941647,0.3472100081770671,0,0.0,1
7,0.07739869081878875,-0.142521250901088,9.72329705997356,0.00014049606733393575,0.0002202147364988519,1.8241243806512523e-05,1.3721180235004458,21.482087216761265,-13.056435207356289,0.12104319672581645,-0.1856985374018708,0.03135758450742832,985.4547172964562,0.07552829160435306,-0.1517745261239294,9.13848510434535,3.506602606863584e-05,-4.9366041757186414e-05,-5.8489784204869704e-05,1.3212912020416558,20.261430341951495,-14.218166013701827,0.11440619872742791,-0.20327719168406091,0.02471699235403294,925.9177317630533,0.07640333184837995,-0.14907772351818493,9.539748604290212,8.016154012143939e-05,6.567108518443583e-05,-1.375777108091875e-05,1.3561702029582665,21.15115553532704,-13.749478807399479,0.11956386483119742,-0.19762282304966355,0.02836744593695962,966.7011975308241,0.0006788522521624381,0.0026594230877944576,0.16770949323885004,3.812429425782743e-05,7.762445470762919e-05,2.2538021126320203e-05,0.013033115123998209,0.34834298995255786,0.35519876279554463,0.0018065344725213235,0.005645843775588973,0.0021453785558656234,17.08719445413952,0.07629722191962002,-0.14972859519721285,9.59407520319996,7.114002016920756e-05,7.49243626444209e-05,-1.1825015947520749e-05,1.3588577958894565,21.299482584320316,-13.819322756910417,0.12032065831967627,-0.1997125224549241,0.028485221238849796,972.1992729032607,4.6084038026601455e-07,7.072531159894207e-06,0.028126474122431886,1.4534618126574137e-09,6.025555968656776e-09,5.079623962904557e-10,0.00016986208983539084,0.12134283864908783,0.1261661610914856,3.263566800407897e-06,3.187555193835675e-05,4.602649147968068e-06,291.9722143135764,-1.6133706187296286,-0.23290839732314828,-0.4216319922504601,-1.3998134757054488,-0.7255106669176046,-1.1030698113557869,0.4403516206470024,-0.010133061308337687,-1.1536485094160043,1.1183136868859442,-0.9069210348305736,-1.3655739122644541,-0.4337524583881911,0.1621283747880524,0.9130988138219319,-0.8481604408819472,0.37271602849519925,0.24102176588592633,-0.35910402819374715,-1.047693436882267,-1.0754475013724063,0.3890970617814118,-1.5158575281602489,0.6958874916568306,-0.14159844556895024,-0.8416795476791818,9.765229659656779,0.0001841767065220785,36.25680454568478,0.3455541338178207,0,0.0,1
8,0.07739869081878875,-0.1468991248965557,9.743168994050894,0.00014049606733393575,0.00012745146185418198,4.078776112228349e-05,1.3721180235004458,21.568053068613143,-13.383241351086346,0.12104319672581645,-0.17851600438826024,0.03238796890340166,987.4990253762976,0.07552829160435306,-0.15186205174748638,9.392423255873611,3.776617143912133e-05,-6.801142275543993e-05,-3.6123462653881703e-05,1.3412032015261315,20.861593887558442,-14.266729250401823,0.10922408632084295,-0.203066485269912,0.026278544922482647,951.665364086453,0.07639014670552065,-0.1505034403479589,9.634148147874656,8.868661882276801e-05,1.6713862692187087e-05,2.0932886483666397e-06,1.360840637864909,21.344685066702844,-13.956789694200099,0.11782035016371646,-0.19337496703790616,0.02967797356912894,976.3279269256252,0.0006584407876628697,0.0014524724017779711,0.10030434559660045,3.556879629983447e-05,6.312149682583215e-05,2.1506328263369653e-05,0.007494978625556413,0.18174540741751383,0.27216663778561623,0.0036492031135236897,0.0077004087208116,0.001881225362122816,10.260588189677874,0.07632081070670074,-0.15119693648524024,9.666939296085406,8.931791852102364e-05,2.034199221643144e-05,5.747875087675767e-06,1.3598025386693915,21.396689662730765,-14.026517002410232,0.11962964798291464,-0.19454143126754336,0.030270982932716545,979.6771028344263,4.3354427085810015e-07,2.1096760779266683e-06,0.01006096174556226,1.2651392702191182e-09,3.984323361533538e-09,4.625221553718123e-10,5.61747045975475e-05,0.03303139311735809,0.07407467872352681,1.3316683363750992e-05,5.929629446755135e-05,3.53900886309412e-06,105.27966999815708,-1.528802878534132,-0.42530027466746656,-0.3868449514588823,-1.385244908902397,-1.5861858988283102,-0.9237484001460055,-0.11694768982846648,0.25419359347574266,-0.8537098796963507,-0.4040458308530539,-1.165883098714262,-1.2396581962417264,-0.3999672839634121,0.1752788261790359,0.8862006804052145,-0.8645945463298597,-0.010207142079223342,0.006451368604202618,-0.0255932306624288,-0.29071392654869366,-1.0733134394335164,0.6248437627996278,-0.9715490174340018,0.37787723176867827,-0.36662938062279804,-0.8587455776208524,9.861041734928138,0.0001659261066494895,36.66231539876785,0.34087329077075146,0,0.0,1
9,0.07791446851098272,-0.1492339350504705,9.754862910306063,0.00014049606733393575,7.827987862318686e-05,4.078776112228349e-05,1.3721180235004458,21.64248393286686,-13.699135712478732,0.12104319672581645,-0.1715870772100206,0.033881106403913536,988.6877787088981,0.07552829160435306,-0.15189862013208838,9.546749196724788,1.2016884416224045e-05,-0.00011073605469821933,-1.9627108661983708e-05,1.33496128681483,21.215762938977598,-14.26673939414872,0.1046369586711786,-0.20122764791477943,0.027617619314628347,967.357518508532,0.07645367068860054,-0.15122193160535916,9.690526715771236,8.704855324719499e-05,-1.807642206787023e-05,1.028775028318138e-05,1.3574149229056276,21.459841435561763,-14.104335833835759,0.1150130025810207,-0.18782614344219856,0.030940825304635548,982.094093949957,0.0007577150798222349,0.000809903115706513,0.059451177086237074,3.850627479442908e-05,5.972834121042648e-05,1.5282367672109914e-05,0.011462595153990566,0.11321345172743258,0.17428626608272874,0.005456625409458764,0.009139954851271602,0.0016670595233228792,6.0971984228713785,0.07632081070670074,-0.15165957539572267,9.710171945923678,8.931791852102364e-05,-4.1197433934007656e-05,8.923919327312187e-06,1.3591636098779105,21.472998785741396,-14.171103553156692,0.11639681206460246,-0.1885625389507322,0.031016179892326787,984.1077325995664,5.741321421900159e-07,6.559430568311174e-07,0.0035344424569391203,1.4827331985440843e-09,3.56747474374913e-09,2.335507616655502e-10,0.000131391087664288,0.012817285652039708,0.03037570254505972,2.9774760859151026e-05,8.353877468328329e-05,2.779087454301505e-06,37.17582860786523,-1.1551399372348934,0.10886806986488917,-0.37112248847165485,-1.0339890002673195,-1.2211929751542439,-0.451748695276847,-0.7352154946693359,-0.7610432922415336,-0.5491067782908603,-1.172931874388655,-1.2220641141085078,-0.7524567625900129,-0.3728384157080322,0.4364261901031169,1.2630058533863868,-0.8724975114266589,-0.25636250925121407,0.495405106403536,0.08606453291658053,-0.5572578611304576,-0.2358311791565571,0.8575477426459256,-0.49036746340259324,0.18594723930080942,-0.24238191246720117,-0.8724543462086451,9.918202318065195,0.00015917172154849828,36.921592192303144,0.3337799713278548,0,0.0,1
