Timestamp,MaxAx,MaxAy,MaxAz,MaxGx,MaxGy,MaxGz,MaxMx,MaxMy,MaxMz,MaxLiAx,MaxLiAy,MaxLiAz,MaxP,MinAx,MinAy,MinAz,MinGx,MinGy,MinGz,MinMx,MinMy,MinMz,MinLiAx,MinLiAy,MinLiAz,MinP,MeanAx,MeanAy,MeanAz,MeanGx,MeanGy,MeanGz,MeanMx,MeanMy,MeanMz,MeanLiAx,MeanLiAy,MeanLiAz,MeanP,StandardDeviationAx,StandardDeviationAy,StandardDeviationAz,StandardDeviationGx,StandardDeviationGy,StandardDeviationGz,StandardDeviationMx,StandardDeviationMy,StandardDeviationMz,StandardDeviationLiAx,StandardDeviationLiAy,StandardDeviationLiAz,StandardDeviationP,MedianAx,MedianAy,MedianAz,MedianGx,MedianGy,MedianGz,MedianMx,MedianMy,MedianMz,MedianLiAx,MedianLiAy,MedianLiAz,MedianP,VarianceAx,VarianceAy,VarianceAz,VarianceGx,VarianceGy,VarianceGz,VarianceMx,VarianceMy,VarianceMz,VarianceLiAx,VarianceLiAy,VarianceLiAz,VarianceP,KurtosisAx,KurtosisAy,KurtosisAz,KurtosisGx,KurtosisGy,KurtosisGz,KurtosisMx,KurtosisMy,KurtosisMz,KurtosisLiAx,KurtosisLiAy,KurtosisLiAz,KurtosisP,SkeAx,SkeAy,SkeAz,SkeGx,SkeGy,SkeGz,SkeMx,SkeMy,SkeMz,SkeLiAx,SkeLiAy,SkeLiAz,SkeP,SMAAcc,SMAGyr,SMAMag,SMALiAcc,GroupType,Type,Pose,PoseName
0,-7.747484122980683,5.907399759628941,0.18750129667137144,0.003915414654187358,0.009984799934776023,-0.009088685306821522,28.96021257197804,-35.825022103615574,8.889791352320705,-0.043569717218487465,0.04661658614036778,0.0244667855576872,990.172265250776,-7.9039322200070465,5.699317775423647,0.13924122212646511,-0.005838943931406613,-0.0006969126189109286,-0.019474667753710408,27.77741315331357,-36.3878426987426,8.838342814300274,-0.059303311398145674,0.03605618318701993,-0.006440105188248615,990.1644019618933,-7.830250953253285,5.800676999181577,0.15798810482355655,-0.0014082797597554178,0.004473167067442679,-0.014878358457346131,28.3657771950806,-36.08917973536959,8.854958056401667,-0.05080059610195547,0.04350671283649022,0.010901439927149295,990.1663250510893,0.05090157050226212,0.0667505664547592,0.016964558237419745,0.00338858153695452,0.002728618566666321,0.0030847040568277645,0.3650914245746459,0.17649771237103304,0.013596928453657682,0.004599276678957393,0.00336548030214629,0.010142961696055865,0.0024555616784885785,-7.833391917900331,5.799673490443956,0.149007296327332,-0.002264185825490805,0.004422955478392129,-0.014063946158052915,28.359913517468872,-36.089731322877284,8.852875401196576,-0.05046277250655885,0.04488139292241145,0.011108814216240505,990.1649328137712,0.002590969879596761,0.004455638122031224,0.00028779623619080616,1.1482484832589059e-05,7.445359282356169e-06,9.515399118209668e-06,0.13329174829794438,0.03115144247220792,0.00018487646337388583,2.1153345969601348e-05,1.1326457664134685e-05,0.00010287967196765645,6.029783156861647e-06,-1.3542221191024737,-1.3574150579792696,-1.1925239670052097,-1.4506477559049438,-0.2288486504466687,-1.3888284474590802,-1.2489466330590284,-1.306885679045375,-0.6259272008775683,-0.8387347236842375,-0.25131706935557,-1.1305895794011231,-0.15840879850722622,0.1355446801761063,0.04306844873427527,0.6300504121541732,0.31061162134332565,0.1774564351908309,-0.05966725568948152,0.044310484754016326,-0.07689627308242414,0.6301199459108164,-0.32227101367495925,-1.1523353183630825,-0.3296252606343789,1.1754834076562488,13.78891605725842,0.022715770318354905,73.30991498685188,0.1070771149832501,4,5.0,1,Calling
1,-7.776030303183769,5.87183009430212,0.17909264443324022,0.004491605136283813,0.009984799934776023,0.010129428406745316,29.00285094530961,-35.81200073521639,9.050111689597902,-0.042207935536988365,0.08589795689571568,0.1090166712992888,990.1773656742782,-7.914417220144341,5.657930042835549,0.025297803612967087,-0.005838943931406613,-0.0006969126189109286,-0.019474667753710408,27.996428996148357,-36.26623780743602,8.838342814300274,-0.05845698916578334,0.03970010270536015,0.00011675456813794961,990.1644019618933,-7.860699322375213,5.75784979409586,0.14025680499440168,-0.00019530806674362982,0.003831371560748285,-0.012642572536091922,28.58888792939546,-35.98674899324451,8.878899393489188,-0.04867415663513497,0.04859038606894615,0.02113584789207255,990.1683911136439,0.04357553663693712,0.06291174491157946,0.02977956709174582,0.003132620821431381,0.0026736765976852718,0.007092362259307458,0.33396065829931165,0.14982754223910605,0.05383259352528185,0.004111183857393504,0.009193648683939123,0.02071424588519299,0.004158885755271236,-7.8691600184179915,5.750174587158273,0.14525640343432128,-0.00023796658055429864,0.004034400715933777,-0.014063946158052915,28.61223626917841,-35.955419354327915,8.857628211219618,-0.04833280427356503,0.045687901990883184,0.016916175992216172,990.1663918970346,0.0018988273931970488,0.003957887647819644,0.0008868226161717908,9.813313210865422e-06,7.14854654900989e-06,5.03016024172488e-05,0.1115297212917096,0.02244829241341111,0.0028979481256582174,1.6901832709292927e-05,8.452317612369559e-05,0.0004290799825922346,1.729633072539799e-05,-1.1576399947098417,-1.1901427075628344,5.13183227243999,-1.2493358226505475,-0.1238787602686684,1.7111212927872153,-1.3336755969027592,-1.2778683595265028,2.403359472745477,-0.22008433628100965,6.530789767861659,7.571284292364558,-0.8408993869579096,0.4341508409811982,0.21162455010895825,-2.1680064730425483,-0.22451997528278228,0.4136152605015288,1.4980633834960235,-0.2413685606711269,-0.4001956897426145,1.8411384953051333,-0.5802986394810946,2.6691929298197814,2.6963532740973646,0.7215560416490718,13.758805921465475,0.02011162600910095,73.45453631612916,0.11840039059615368,4,5.0,1,Calling
2,-7.814719700947587,5.823624643808817,0.15696064078205907,0.019084768558888226,0.02946234103806903,0.053220305727351536,29.00285094530961,-35.81200073521639,9.372690789671726,0.03759900933568226,0.2046259721323352,0.1739191725390073,990.1836461344552,-7.930982738802438,5.635529784510231,-0.08913859150277856,-0.005838943931406613,-0.0006969126189109286,-0.019474667753710408,28.245939024179524,-36.15170322080332,8.841666853074399,-0.052464080232218296,0.04384787703196048,0.00832710840159142,990.1644670409752,-7.884933466638986,5.7169389878418135,0.09433800009653992,0.002958316267054595,0.005170938681053024,-0.002803184215374527,28.71899315844317,-35.94062477027165,8.951748384672827,-0.040798127845579284,0.06840621048971908,0.05016228173984738,990.1717326466085,0.03171201383400274,0.05625438930311513,0.0840342570537149,0.0064125739050973855,0.006338557261602717,0.02141232441657566,0.23678866078046965,0.10527551720300296,0.14449912106030935,0.01795697486331407,0.042250771932821236,0.05583513363160986,0.006110741217535042,-7.895284338068361,5.71195235946064,0.14146501852487647,0.002499538603295937,0.003829434524281049,-0.01238490701395674,28.762430847565827,-35.92170192711481,8.875895067291916,-0.04583063297199441,0.04606895126341428,0.02268834481797645,990.1706895025322,0.0010056518214079813,0.003164556315866434,0.007061756358569832,4.112110408833591e-05,4.017730815861653e-05,0.0004584876369206822,0.05606886987420832,0.011082934522359773,0.020879995987201937,0.0003224529462416934,0.0017851277289192746,0.00311756214765973,3.7341158227681656e-05,-0.6876106734315646,-1.0726551713010375,0.08928615512435822,0.7183394131997338,5.325757609402325,0.6890612896496773,-1.0977879285377132,-1.0920839793617954,1.1128196432006137,8.626647353180864,2.4759220884243054,-0.09488789412624676,-1.0078840023173892,0.73211476533556,0.24884647604214355,-1.323461188789424,1.0811301961144828,2.3776444656096816,1.4023347277613991,-0.44364803248951146,-0.4408513017969296,1.4859495980558393,2.9903561864475727,1.8877125889192792,1.257112002695072,0.4907906390564592,13.720877071518073,0.02804993630868576,73.61136631338766,0.16188302711695424,4,5.0,1,Calling
3,-7.854088304976213,5.772401544090602,0.1487766210767259,0.019084768558888226,0.0603329817218457,0.057881646505761726,29.00285094530961,-35.81200073521639,9.459806818264461,0.1650570648618552,0.2792710650837883,0.1739191725390073,990.1861511315167,-7.939358718452502,5.635529784510231,-0.08913859150277856,-0.03134260551526352,-0.0006969126189109286,-0.01888768693343229,27.85486729153697,-36.19163704908832,8.851552727371642,-0.052464080232218296,0.04384787703196048,-0.08126319588728155,990.165314280676,-7.9051725218270965,5.690318212064454,0.055849016814184436,-0.0002782528769915922,0.014589443521887941,0.01220656378507943,28.672798751668953,-35.95805887454457,9.065153233118863,-0.00930431265250142,0.11137943229960348,0.04749074401480168,990.1758509450136,0.022757781851073473,0.04102345632466505,0.09463155641418096,0.011765275629991252,0.02002391631300696,0.030079282672203188,0.3232889697342585,0.13154260321620292,0.22216624795924012,0.06596142911396073,0.08609802283248816,0.063960329265315,0.006978169852179858,-7.909920314046572,5.6894278096529245,0.10564506213264156,0.0009450381706523481,0.004203770198312752,-0.0017533109705166019,28.762430847565827,-35.92170192711481,8.971531109550396,-0.04538830732403186,0.060123872834801036,0.021547901076404932,990.1751520174,0.0005179166347810491,0.0016829239688217006,0.008955131469370313,0.0001384217106496661,0.0004009572245103061,0.0009047632460743027,0.10451575795183828,0.0173034564608954,0.04935784173228658,0.004350910130756065,0.007412869535663653,0.004090923719727511,4.869485448587187e-05,-0.5036288979402932,-1.1106925754951813,-1.6048786411807343,1.2260593304528171,0.21915356546006226,-1.4468266693489351,0.09784681088681202,-0.9634496102638636,-1.1870547894742238,0.677878453942792,-0.6982070808129079,-0.41338431670472,-1.3854423751214002,0.4693761871804092,0.2963544007836033,-0.37695812399441336,-0.9724760280095252,1.3380154294114277,0.4994695564273808,-1.0377033756020533,-0.6592409175640067,0.6457167441695488,1.4829603698366098,0.952695729809038,0.5500340644961601,0.09998887901926318,13.693327520315616,0.04832907100302795,73.69601085933239,0.22504695145315748,4,5.0,1,Calling
4,-7.691603197852538,5.848131231360612,0.1487766210767259,0.019084768558888226,0.0603329817218457,0.057881646505761726,29.00285094530961,-35.81200073521639,9.459806818264461,0.1660849767391181,0.28530998698165266,0.1739191725390073,990.1861511315167,-7.939358718452502,5.635529784510231,-0.08974090224410136,-0.03134260551526352,0.0005594498561961412,-0.016151177761647397,27.35078875693493,-36.19336510532665,8.851552727371642,-0.0509975973991198,0.04466654707361509,-0.10042683701693116,990.1691014765432,-7.896942201709442,5.7040060727704205,0.019380257097472323,-0.004613307070693275,0.02310958741794071,0.026272833306420718,28.465175518192392,-36.00460215733622,9.11269835377502,0.026804852634239304,0.15271999191422853,0.02515818477442255,990.179467363438,0.04918454857496555,0.06563545034062021,0.09033733101219137,0.014074365702652587,0.021479791355488914,0.028976355173293267,0.5549826797143742,0.16028921828804205,0.2057246559322323,0.083828904927123,0.09387771201394547,0.08600954890901354,0.0059298330336892534,-7.910316760494838,5.6894278096529245,-0.01496448040020364,-0.002936271051579056,0.013300220128410943,0.037187990495574766,28.762430847565827,-35.97660299138297,9.079917268563207,-0.023292416556223654,0.13776122295802967,0.011961031492162322,990.1816268220114,0.002419119818523146,0.004308012341416021,0.008160833374406231,0.0001980877699320035,0.0004613814366753362,0.0008396291591288396,0.3080057747829477,0.0256926334993916,0.042322634058435366,0.007027285301280628,0.008813024812973283,0.007397642503531991,3.5162919807432274e-05,7.04669739735488,0.028038532477429712,-1.496667090036964,-0.7683983393046767,-1.4353742820240618,-1.7029466733757292,-1.0601840871360453,-1.795849670283484,-1.2762317534668088,-1.4269785406477666,-1.7101247320331885,-1.011390182553232,-1.4069789212776085,2.6387242343858426,1.075827771059445,0.3731839734228085,-0.2563287108811605,0.4314227973062757,-0.25089945577320555,-0.686208851417912,-0.07113149221060451,0.3146325270248252,0.5196363885012751,0.09672101805225364,0.15503749383762078,-0.4118898226282894,13.678763380424318,0.06687218093699622,73.58247602930362,0.2973524693598091,4,5.0,1,Calling
5,-7.465383677052885,5.999166257592968,0.14063650693921773,0.019084768558888226,0.08438952551431997,0.057881646505761726,29.00285094530961,-35.81200073521639,9.459806818264461,0.1660849767391181,0.3668080669108892,0.1739191725390073,990.1861511315167,-7.939358718452502,5.635529784510231,-0.23532886132711264,-0.062359990062310335,0.0005594498561961412,-0.008021848840215954,27.193703921834192,-36.19336510532665,8.142992202942532,-0.11710877279677046,0.047845945425097104,-0.10042683701693116,990.1727132979307,-7.8197291848543475,5.736418293085697,-0.04585135642608781,-0.011493917807666244,0.035672212472180845,0.03760577593836733,28.13740581284328,-36.04969839491348,9.051215720383487,0.02066183817666849,0.20805377779042766,0.015632495716648,990.1821405237912,0.16659666488371325,0.09930543708489847,0.09513157386549677,0.020862538795360482,0.025913627498522083,0.021835787817388985,0.6875393926119019,0.14832584777745114,0.3165535913388041,0.09265501110527848,0.09728955933529174,0.09031695926616844,0.004018673629930558,-7.910316760494838,5.6894278096529245,-0.049530758420048816,-0.012545450534578432,0.03911929118682909,0.04905215778727138,28.11825450854705,-36.11361271476743,9.079917268563207,-0.011680286364372482,0.23960917527982994,0.002787694162134601,990.1839761595216,0.02775444875037625,0.009861569834622731,0.00905001634612647,0.0004352455249879209,0.0006715160901321598,0.000476801629606033,0.4727104163931429,0.02200055711889961,0.10020617618949457,0.008584951082919281,0.00946525835565525,0.00815715313108673,1.6149737743899242e-05,0.11630728329675175,-0.5539988186708396,-0.1768515428618005,-0.4593066634915073,-1.1127161517781567,-0.5531037643373216,-1.5726569365148135,-1.383504651698443,0.6594293076271729,-1.30864012415224,-1.139670035089672,-1.1913390848579437,-0.2322104387348136,1.33873222990999,0.7589912875782541,0.05924742803371365,-0.4945680556552773,0.07777291284095947,-0.982507457009465,-0.03470893413684186,0.5171770820657573,-0.9606074235089362,0.22971336257716599,-0.3105230695495689,0.3607276250395136,-1.0851250320557346,13.640666863680144,0.0926785920634804,73.23831992814023,0.3651882439507559,4,5.0,1,Calling
6,-7.282822484112911,6.1317141466689895,0.002805509519169365,0.019084768558888226,0.08438952551431997,0.057881646505761726,28.94675312673603,-35.29133626251915,9.459806818264461,0.1660849767391181,0.3668080669108892,0.1739191725390073,990.1890617840284,-7.939358718452502,5.635529784510231,-0.23532886132711264,-0.08499353519482555,0.0020243803635725762,0.014164630098647732,27.193703921834192,-36.19336510532665,6.636346341256346,-0.22306452327503049,0.09466678416577293,-0.12494855776914313,990.1780317418404,-7.708674747269293,5.817682136751326,-0.1020030058388782,-0.02745754323558724,0.050400354525105016,0.04756016958691808,27.812281393549647,-36.00204178299702,8.726756661394253,-0.005008237766320968,0.2422663519494324,-0.009799993000482348,990.1845538688153,0.2415045191784198,0.16501989148619714,0.07498743655612644,0.03266078049087025,0.02362148025330953,0.009949447363061732,0.5826859544163132,0.24464543172309325,0.7886650874115204,0.12271273682154688,0.06449657108969098,0.09596740298287644,0.0022260910233031037,-7.848336538797666,5.821928095397217,-0.08357389531484627,-0.02381716529272522,0.05223938940797869,0.0507929302680616,27.57858637527949,-36.11361271476743,9.079917268563207,-0.011680286364372482,0.2486579846257741,-0.04229556372441902,990.184701944664,0.058324432783599736,0.02723156458611629,0.005623115641259088,0.0010667265822728107,0.0005579743293574923,9.899150283033606e-05,0.3395229214740498,0.059851387262978686,0.6219926201018212,0.015058415778234231,0.0041598076823275605,0.009209742435277798,4.9554812440306604e-06,-1.415349864093585,-1.0276704066487592,-1.0968227715352812,-0.9527852701515068,-0.7602987584279983,2.376188452781081,-0.9943762878698744,1.0415778348634168,0.39430813219460337,-1.2251573893617376,0.09060258100302487,-0.8160010316255204,1.192263306875227,0.5041215396228719,0.5224474039635726,-0.4652616676221332,-0.3690890262645717,-0.34810319517168226,-1.6164511889685902,0.6809767631805174,1.4081958319933143,-1.2406823531720277,-0.14740403374546418,-0.3813333530410655,0.8010231635026592,-0.7821218617536441,13.62847211024026,0.13157931286928265,72.5410798379409,0.43190293295768895,4,5.0,1,Calling
7,-7.157918629988612,6.3434893416998985,-0.007261532712521762,0.012032440544475644,0.08438952551431997,0.06759278764742964,28.428898670430545,-34.53724662546494,9.459806818264461,0.1660849767391181,0.3668080669108892,0.1041424498217108,990.1951074247328,-7.939358718452502,5.638331411403962,-0.23532886132711264,-0.08499353519482555,0.034278063096303484,0.03626363914212899,27.193703921834192,-36.19336510532665,5.084011565636295,-0.22306452327503049,0.15497949068017042,-0.12630153401408928,990.183517236384,-7.579292683156781,5.946360335504345,-0.1102031998223608,-0.04664732462512791,0.058386048349179015,0.052581731022024514,27.543576303473692,-35.78220883961219,8.037880802570507,-0.030003853362615324,0.2498294201923531,-0.06097432406793376,990.1867692946704,0.26952555395563743,0.2235216208373371,0.07097447562112373,0.031024218210997632,0.014670418388506447,0.007244940530448386,0.3339787135478783,0.524699847367577,1.3876507430610645,0.13441133720476392,0.05217274959708095,0.05415014409827112,0.0031634651213253147,-7.471958277255043,5.8476439231853306,-0.10089779544784183,-0.03885367653347864,0.05537965317210725,0.0524371795596693,27.41733829299772,-36.10723146306846,8.588075754021443,-0.10791516482694176,0.2486579846257741,-0.07769689418882877,990.1856868532567,0.07264402423509322,0.04996191498175029,0.005037376189693485,0.0009625021156035973,0.0002152211756938281,5.248916328973374e-05,0.11154178110309572,0.2753099298275586,1.925574584717924,0.01806640756917276,0.0027219958005197105,0.002932238105863526,1.0007511573841793e-05,-1.5521919730921772,-1.0640252417151306,-1.0150539882463394,-1.4876181948803286,-0.9301117810481064,0.16513548558975755,0.3901997611098715,-0.3381996017653353,-0.8008034153958814,-1.5586128369998842,-0.10558398586875084,1.2893007341302951,0.389082821281062,-0.16959827485598356,0.3682363730978105,-0.3195192361665384,0.04486400485694689,0.3496321105958905,-0.1742066702172232,1.2279968919431998,1.0337803253541027,-0.7569703277918441,0.2336152123779993,0.3036425314399421,1.2706652634654527,1.2376499008789417,13.63585621848348,0.15839069318809695,71.36366594565638,0.452076619926141,4,5.0,1,Calling
8,-7.1144863038949575,6.549214522126379,-0.011869873508492234,-0.012373515032467568,0.08438952551431997,0.06759278764742964,27.801931632983322,-33.624968803187954,9.281701395734894,0.1660849767391181,0.3668080669108892,-0.016212246927945224,990.2054350035361,-7.916627678017076,5.750904978199585,-0.23532886132711264,-0.08499353519482555,0.037226919248648384,0.006031160962876443,27.193703921834192,-36.19336510532665,4.11437718800508,-0.22306452327503049,0.0649693499172692,-0.12630153401408928,990.183517236384,-7.4218362582404325,6.1083508120640575,-0.11616712996267575,-0.0568249027273167,0.0604549556238583,0.046494776757801316,27.41873010794709,-35.35497183514343,7.053514873158377,-0.08100118059995562,0.2218913987029673,-0.07871149077847847,990.1897748264713,0.2444535235527026,0.2560018100014191,0.06558278447837608,0.026014166860723976,0.01381268495213435,0.014124235350972753,0.14812198041581687,0.8316791292618938,1.7696581406786545,0.11713717108471006,0.07603296648696324,0.03091602879329422,0.0063702372904002645,-7.3429971367903635,6.086886854189148,-0.10089779544784183,-0.06443908376291987,0.05950264500402393,0.050556980426230094,27.397870920325666,-35.59369156743354,7.3655267241642095,-0.11778583556540535,0.2332837680593865,-0.08401048599885551,990.1870559641246,0.059757525177331725,0.06553692672400267,0.004301101619937125,0.0006767368774575896,0.00019079026558691862,0.00019949402424966842,0.02194012108230364,0.6916901740498218,3.131689934870232,0.013721116849728628,0.005781011992807675,0.0009558008363477977,4.0579923136006126e-05,-0.6915062273288552,-1.2728274852917407,-0.8536182603847111,-1.3242723617828955,-0.8854467521431371,1.2839162812809573,0.022107285597391613,-0.971952701347425,-1.4106392841218751,-0.13015876316006958,-0.21380728762597512,-0.5652960484011347,-0.200305365650038,-0.6799042539290023,0.2755184385777513,-0.3808167618867756,0.4934111577672317,0.1614816925262236,-1.2183344375242462,0.6848425589326484,0.6147553010864459,-0.2861562843526759,1.1126076729170864,-0.22233869278560067,0.4906884792253976,0.9918139064236866,13.646354200267162,0.1637746351089763,69.82721681624889,0.4350204412577836,4,5.0,1,Calling
9,-7.048255489657048,6.549783372181424,0.11720998364037348,-0.01517318813499481,0.08438952551431997,0.06759278764742964,28.01857555504916,-32.730326311151245,8.879552148954023,0.01936956629583595,0.3668080669108892,-0.016212246927945224,990.2161455717523,-7.643362918915638,5.820877523315568,-0.23532886132711264,-0.08499353519482555,-0.028007759714247016,-0.0164123451924812,27.193703921834192,-36.184839257800654,3.5031237958993016,-0.22306452327503049,0.0649693499172692,-0.15274471068936762,990.183517236384,-7.277911449373097,6.243603526022517,-0.0991116196692994,-0.059921449667194635,0.053835864402583165,0.034550990711022384,27.488890448736463,-34.742663801382484,5.989096775155531,-0.13805991764699632,0.19612432688864795,-0.08851174993243788,990.1950037350316,0.15564945041163694,0.2455007879942429,0.09159498864595204,0.02195693568071392,0.02695112606217437,0.02557091740142219,0.2492409011131685,1.0929104158015583,1.8154977491783748,0.04921996669781867,0.08432118967668421,0.040210608933995064,0.010110702236056484,-7.281806528120892,6.311825561013486,-0.10089779544784183,-0.06443908376291987,0.05950264500402393,0.04540436861925291,27.40869390693419,-34.88183615469503,5.746776184262768,-0.13066764985004475,0.19114997388565366,-0.08954781083106947,990.1922968266472,0.02422675141344464,0.06027063690579421,0.008389641945052078,0.0004821070244870077,0.0007263631960192145,0.0006538718167503561,0.06212102678770425,1.1944531769675348,3.2960320772717453,0.0024226051217343786,0.0071100630284913575,0.0016168930708426838,0.00010222629970619756,-0.8290180780276201,-1.2215962550821495,-0.2284468006264171,-1.2480683414220195,1.9156011672488544,-0.8001129553721715,-0.23344570224034245,-1.2045677597899886,-1.4311209117172157,1.1435123555877205,-0.6599529015680831,-1.0259842917993462,-0.9231240344551837,-0.4518745153026031,-0.3547971086897785,0.5179469745561307,0.4232909769124436,-1.5194493333559742,-0.7328616356496183,1.0001867223234584,0.3016847591372337,0.2061149599296901,0.6512928582534504,0.32382965277090425,0.1873712630324592,0.6109817792817686,13.639156683389889,0.15426441611392672,68.22065102527448,0.4234707771199153,4,5.0,1,Calling
