Timestamp,MaxAx,MaxAy,MaxAz,MaxGx,MaxGy,MaxGz,MaxMx,MaxMy,MaxMz,MaxLiAx,MaxLiAy,MaxLiAz,MaxP,MinAx,MinAy,MinAz,MinGx,MinGy,MinGz,MinMx,MinMy,MinMz,MinLiAx,MinLiAy,MinLiAz,MinP,MeanAx,MeanAy,MeanAz,MeanGx,MeanGy,MeanGz,MeanMx,MeanMy,MeanMz,MeanLiAx,MeanLiAy,MeanLiAz,MeanP,StandardDeviationAx,StandardDeviationAy,StandardDeviationAz,StandardDeviationGx,StandardDeviationGy,StandardDeviationGz,StandardDeviationMx,StandardDeviationMy,StandardDeviationMz,StandardDeviationLiAx,StandardDeviationLiAy,StandardDeviationLiAz,StandardDeviationP,MedianAx,MedianAy,MedianAz,MedianGx,MedianGy,MedianGz,MedianMx,MedianMy,MedianMz,MedianLiAx,MedianLiAy,MedianLiAz,MedianP,VarianceAx,VarianceAy,VarianceAz,VarianceGx,VarianceGy,VarianceGz,VarianceMx,VarianceMy,VarianceMz,VarianceLiAx,VarianceLiAy,VarianceLiAz,VarianceP,KurtosisAx,KurtosisAy,KurtosisAz,KurtosisGx,KurtosisGy,KurtosisGz,KurtosisMx,KurtosisMy,KurtosisMz,KurtosisLiAx,KurtosisLiAy,KurtosisLiAz,KurtosisP,SkeAx,SkeAy,SkeAz,SkeGx,SkeGy,SkeGz,SkeMx,SkeMy,SkeMz,SkeLiAx,SkeLiAy,SkeLiAz,SkeP,SMAAcc,SMAGyr,SMAMag,SMALiAcc,MeanMagAcc,MeanMagGyr,MeanMagMag,MeanMagLiAcc,IqrMagAcc,IqrMagGyr,IqrMagMag,IqrMagLiAcc,STDMagAcc,STDMagGyr,STDMagMag,STDMagLiAcc,VarMagAcc,VarMagGyr,VarMagMag,VarMagLiAcc,GroupType,Type,Pose,Unitmotion,Activities
0,0.03654406703767543,-0.000561611916,4.56842034023055,2.7967504010137308e-05,5.703155563849355e-05,1.652576878709078e-05,-0.03492686920166015,11.20500696275614,-0.1405558135986328,-1.1293628811836244e-05,-7.10267186164856e-05,0.02002473879423229,462.3838879825988,0.00023955624,-0.07438214056911505,0.0351817164,-2.7738064527511595e-07,5.774189997464418e-06,-5.452789303752139e-05,-3.5759094316299147,0.07992739791870117,-17.743738973200486,-0.001519364964787918,-0.0007422421727301833,0.0001286018371582031,3.5590603271484373,0.016716786803172637,-0.03385413875976009,2.086977688303091,1.5538572794562967e-05,4.030567230322383e-05,-1.836308484952674e-05,-1.6502623520190656,5.1050241739847095,-8.121020990666283,-0.0008334411730409931,-0.000400421762906825,0.008862128527890166,211.21011616019024,0.011797043684865373,0.024126247538570744,1.4753085154168644,8.982013946104379e-06,1.6937149560984478e-05,2.7689129884438805e-05,1.1514030127808863,3.6237008315236157,5.725236993141013,0.00044324094385015907,0.00016356792727984084,0.006686698680748738,149.32959120627888,0.016022128813893016,-0.032138749881019085,1.9899266318666977,1.6620445567130043e-05,4.885902621623627e-05,-1.1528627822217486e-05,-1.5832632283466797,4.861770516158195,-7.7482680328914135,-0.0008269281592777737,-0.00039999644100527663,0.00810463786121871,201.36473747998457,0.000139170239702622,0.0005820758202923908,2.1765352156615125,8.067657452801355e-11,2.8686703525115673e-10,7.666879137573221e-10,1.3257288978409016,13.131207716384944,32.77833862763034,1.964625343051799e-07,2.67544668346233e-08,4.471193924712692e-05,22299.326809834365,-1.2936724186209132,-1.3082463340769819,-1.298994374644451,-1.0672737042807323,-1.003347300146044,-1.66454683085421,-1.3027701710729047,-1.298921904302433,-1.2982770002391748,-0.9053128252029103,-0.3084177404114734,-1.3651850019086436,-1.2990852591270325,0.1547094796180928,-0.17069639449420707,0.16298081462477332,-0.431429071634254,-0.7211401724179268,-0.13684684456138677,-0.1491479164272351,0.16600778511839462,-0.16117777225292446,0.13194942921624989,-0.0030286848519952597,0.2137458574047398,0.1631686125934397,2.137548613866024,8.180284788399068e-05,14.876307516670058,0.010095991463837984,2.087319217460073,5.1969795346238396e-05,9.733307011982905,0.008924295372735905,2.543404803222565,4.156953985407985e-05,11.842614675502464,0.01187274975517143,1.4755529023123903,2.4815989128375095e-05,6.872667666574275,0.006683856945444082,2.1772563675225185,6.15833316419631e-10,47.23356085517549,4.467394366716109e-05,1,13.0,Calling,Phone on table,1
1,0.0562683194243251,-0.04313336222368825,6.973886508544828,3.067317259616721e-05,5.703155563849355e-05,-3.498465697715367e-05,-2.0996216796818086,17.07909934210988,-10.32017109108592,-0.0009512231330982882,-0.00032147938293223513,0.02849928172771969,705.7001164987774,0.02126914632952648,-0.1128458636095975,2.6540552782193694,-6.208003065318503e-06,-3.237846819964154e-05,-5.452789303752139e-05,-5.414468992453937,6.4931084014989295,-27.0492406035057,-0.002510919253489904,-0.0021495653626593682,0.011592235554407708,268.6121793153431,0.0403118440486724,-0.08143573521328808,5.017760805650372,1.2395715132375746e-05,3.6629188403255e-05,-4.794508682976133e-05,-3.9240858212503205,12.299672161558663,-19.472954398348698,-0.001795871910677256,-0.0011797860400864337,0.021374344132804503,507.8193792456947,0.010870916363833557,0.02149620915723838,1.3371496315976916,1.2207428797776715e-05,2.6777961188588037e-05,5.592148109504523e-06,1.0310276413238528,3.278423250927552,5.171217529904691,0.0005093234250996659,0.0006496078289463297,0.005160597340528789,135.29186446273118,0.041206611197821416,-0.0834381820732763,5.138270958894633,1.2913148455141182e-05,4.935871971314763e-05,-4.9921521346680005e-05,-4.018336490742535,12.60003036017632,-19.94314163890296,-0.0017689944272589351,-0.0011340996946782767,0.022332285652432525,520.0626653963639,0.0001181768225894642,0.0004620870081317393,1.7879691372818423,1.4902131785278826e-10,7.170592054175272e-10,3.1272120478635e-11,1.0630179971738274,10.74805901222238,26.741490741593573,2.5941035135525496e-07,4.2199033142836396e-07,2.66317649110728e-05,18303.888589802023,-1.1979643371059183,-1.1672062736474582,-1.182834906220021,-1.4016239006080156,0.7244912056259585,-0.7207844025344228,-1.1899544458501468,-1.181319485637042,-1.178759850433964,-1.3960387489198902,-1.565303703861888,-1.0689060963823775,-1.1825937445494923,-0.19684147372006924,0.22204811851843792,-0.21200239149968464,-0.12248140822915143,-1.4475584144870313,0.7184062073847476,0.2203477575274793,-0.21759796516641552,0.2130477935610662,0.06093149200880446,-0.08655449887879108,-0.392944992250056,-0.2125855359723603,5.1395083849123315,0.00010422937553851658,35.696712381157674,0.024350002083568193,5.018583505475229,6.729706446916303e-05,23.36400463061991,0.0214856538586247,2.187552032194737,1.4812070770719532e-05,10.146169583434308,0.008252958547678456,1.3373665626978697,1.148577923591009e-05,6.209039988517455,0.005210861589523483,1.7885493230223153,1.3192312465606338e-10,38.55217757900884,2.71530785051712e-05,1,13.0,Calling,Phone on table,1
2,0.06759462646335132,-0.09177191347597058,8.37136965227116,5.1472372791717314e-05,4.809385951285312e-05,-3.7135991620478244e-05,-4.430586869657972,20.490067454404834,-21.96841034342747,-0.002061543031864602,-0.0015770805719956744,0.03488356075267337,847.1635413922545,0.04559153302558722,-0.13455154096549893,5.664687209313074,-6.208003065318503e-06,-8.119525919214615e-05,-5.8802421609968024e-05,-6.479804618248495,13.891966333979678,-32.491624660408256,-0.002530628760651036,-0.0031074218489733434,0.024145301036164572,573.300789668091,0.05809639345259761,-0.11649244279973041,7.213431454975119,2.9976715334875968e-05,-3.403666603870711e-05,-4.61826169569356e-05,-5.59404339323342,17.661575249163047,-27.982806986806814,-0.0022754384637119047,-0.0023004028289244946,0.029836394056490946,729.9684878532543,0.006665638521901932,0.013128150949727403,0.829889464972396,1.9104178663172844e-05,4.355221302575707e-05,6.839510030532639e-06,0.6204493478616069,2.0181369939416065,3.2293745927173907,0.00014958106138917264,0.0004649503691901182,0.0033802878016930228,83.9749808337807,0.059013105279648294,-0.11842721617567868,7.324515775718746,3.6364855803781946e-05,-5.2275779169838327e-05,-4.297199991527047e-05,-5.670169903043724,17.925064558138253,-28.41571181410152,-0.0022558985727497215,-0.002223201452522163,0.029967849033715514,741.1860017062529,4.4430736904662975e-05,0.00017234834735882848,0.6887165240721697,3.649696423944286e-10,1.8967952594409234e-09,4.677889745775658e-11,0.3849573932618933,4.072876926315664,10.428860260088612,2.237449392631143e-08,2.1617884581002723e-07,1.142634562227465e-05,7051.7974060338365,-1.0688737481143848,-1.087858962844102,-1.1000307721092806,-0.997980247239378,-0.9840068355758347,-1.2231912265905207,-1.073333863234116,-1.0950142941559484,-1.1035922854230593,-1.1573563932006297,-0.8883233246491073,-1.2631147503499283,-1.1006504729390707,-0.3257192742641851,0.35675242704795906,-0.3255632566672079,-0.6208992412217106,0.6838944482948494,-0.407830417870809,0.31096568473558056,-0.3213488244104487,0.323209157181494,-0.25538233692635925,-0.3703272321433889,-0.11649305276305236,-0.3248980772295292,7.388020291227447,0.00012641882899818447,51.23842562920328,0.03441223534912735,7.214605958641496,7.740843654419313e-05,33.55984183912086,0.030013915536869894,1.3313561767602753,3.834047779243264e-05,6.18570142993806,0.0057059371072537834,0.8300199974692561,2.076827020447676e-05,3.858201647921664,0.003391635056288336,0.688933196198864,4.313210472861571e-10,14.885719956025445,1.1503188355043984e-05,1,13.0,Calling,Phone on table,1
3,0.07436042834440953,-0.12337829975503858,9.098883414169478,5.1472372791717314e-05,-5.8654330258286496e-05,-3.187721854209849e-05,-5.899356578390088,22.278025119795263,-29.626587699217694,-0.002061543031864602,-0.002317540983835303,0.039015344589653604,920.9795938623455,0.06141642779213598,-0.1461719015908021,7.6364635607075755,5.827057870329865e-06,-9.825858577307365e-05,-5.8884177603066504e-05,-7.084048230387134,18.68150531651636,-35.38199611240067,-0.003159252453185063,-0.0031074218489733434,0.03148961475628153,772.7676280930258,0.06874731645382395,-0.13652571816112705,8.490221600090397,2.8809398340959147e-05,-8.074390860981424e-05,-4.8081918888838327e-05,-6.581758129052869,20.78181406727786,-32.96774532943718,-0.0025035495688920497,-0.0027933865191914673,0.03575802239083929,859.2493279126597,0.004001976255229486,0.006969981765151621,0.4467172612231644,1.4681446138133055e-05,8.923082232778578e-06,8.191209144224263e-06,0.3648620693567636,1.1003458740382377,1.7559375119895355,0.0003752844989101177,0.0002587027368152966,0.002389294804340137,45.276555031620525,0.06922143389559525,-0.13748427536728125,8.55923691403877,3.172708134514797e-05,-8.128866217216858e-05,-4.9464754769514574e-05,-6.635978573226325,20.953071478212028,-33.22450893833857,-0.0023808188862690974,-0.0028622473854493227,0.03594104705814833,866.2055426559697,1.6015813947420618e-05,4.8580645806546104e-05,0.19955631147472488,2.1554486070690199e-10,7.962139653292871e-11,6.709590724442319e-11,0.13312432965529977,1.2107610425129731,3.0833165460120004,1.408384551222181e-07,6.692710603572461e-08,5.708729662046775e-06,2049.966435531362,-1.1272888640994423,-1.0877247477887255,-1.0535319653409818,-1.1495442907067623,0.407278369364553,-0.8074534793332022,-1.102041166069742,-1.0549537770264332,-1.0591478312840825,-1.0916970140536124,-1.282997507244673,-1.2272845891563309,-1.0548182618553015,-0.29630597315816776,0.3355410449710073,-0.37964012326810204,-0.14505777922744406,0.47950684997030596,0.5339101494901802,0.34792690227683437,-0.3825474259166884,0.3635249447431812,-0.5377524909966438,0.4089672117249236,-0.25030555779174885,-0.3779802442703302,8.695494634705348,0.0001576352258396117,60.3313175257679,0.041054958478922814,8.49159752350616,9.98870085019358e-05,39.523105619371634,0.035956179684644964,0.709593220112529,8.473539111487845e-06,3.340815224263501,0.004095434059420824,0.4467893033001567,5.7543773944648105e-06,2.1040150467655816,0.002402236781684255,0.1996206815434394,3.311285919792762e-11,4.426879317015972,5.770741555276727e-06,1,13.0,Calling,Phone on table,1
4,0.0763383748120582,-0.1400761698911978,9.456688010402319,2.6728473049571322e-05,-8.022125796949952e-05,2.098309404203229e-05,-6.771586366220625,23.218487979170483,-33.870232016649815,-0.0016452111914330477,-0.0019463941533148321,0.040752523865890185,957.2283679507859,0.07074888791508499,-0.15213594307557857,8.72329634645085,-3.242470744500167e-05,-0.0001230093349189447,-5.055727890675065e-05,-7.414482094565574,21.35803986761964,-36.74433653294477,-0.003159252453185063,-0.002987010364216589,0.03703063234339177,882.8543691823367,0.07453194392970644,-0.14713500331320248,9.155717853440374,-6.261271834095815e-06,-0.00010451659740740641,-2.0601079014319835e-05,-7.145196015829373,22.43593066254838,-35.58746274560181,-0.00268195582455671,-0.0023960102650878662,0.03941276974385717,926.7416354349824,0.0017712551937520728,0.003663782764876654,0.2235002496715277,1.9752567480015158e-05,1.6360980563499527e-05,2.2981184992375265e-05,0.19867895401452945,0.565918931686451,0.876431096428956,0.0004636103855325489,0.00030948415040179053,0.0011912501641740299,22.67527258085801,0.07514011425893757,-0.14765153790036364,9.192573673268772,-4.35806239910075e-06,-0.00010960967806043378,-2.534571696742346e-05,-7.173647965283044,22.51921454884635,-35.748922298386525,-0.002785266626351837,-0.0023829092046477153,0.03957132032985257,930.4882009996077,3.137344961393693e-06,1.342330414820722e-05,0.049952361603235226,3.9016392205255234e-10,2.676816849992093e-10,5.281348636537741e-10,0.039473326768307504,0.320264237241134,0.768131466787662,2.1493458957363861e-07,9.578043934991812e-08,1.4190769536446529e-06,514.167986616211,-0.7087719352994988,-1.0300653072455697,-1.026254231393664,-1.4245982527269372,-1.5457399290106018,-1.144541418160076,-1.1214266893093898,-1.0600673916126853,-0.9959227236641452,-0.28306441399109206,-0.8539831080130016,-1.0703948025576304,-1.026106712007818,-0.7643064250208786,0.38089826649248537,-0.4076254446590395,0.03129981147336677,0.3720777435770507,0.34387886526940503,0.3448210081045248,-0.3602736393849143,0.45055273686480024,0.9207256994546461,-0.31130637848266535,-0.4484134959223907,-0.40884111217848446,9.377384800683283,0.00014848911677110062,65.16858942397957,0.04449073583350174,9.157203351094958,0.00011126578351261029,42.67192477251646,0.039581352453056495,0.3528839951189955,2.202644724851403e-05,1.6734233128191676,0.0019579626785459214,0.2235371047925033,1.232349493679063e-05,1.0615956676745795,0.0011534862951465704,0.0499688372190146,1.518685274571043e-10,1.126985361625436,1.3305306330909608e-06,1,13.0,Calling,Phone on table,1
5,0.07704309519341289,-0.1490375347157644,9.627365817062485,3.931826615004109e-05,-6.404565521576385e-05,7.094491210342662e-05,-7.252778123335282,23.696925750699208,-36.06211401058746,-0.0006390369701726802,-0.0014829760719292388,0.040752523865890185,974.3470544772536,0.07568504717928605,-0.15530751714860205,9.273595654717123,-3.242470744500167e-05,-0.0001230093349189447,-1.4474278207217328e-05,-7.553762010981412,22.727287448245406,-37.47814666533082,-0.0028805763869100775,-0.002281998457891346,0.039668314588901625,938.7149925607816,0.07653990886875599,-0.15271341373291508,9.48342698332273,-1.2003964617063538e-05,-9.775549575469294e-05,3.412708809790646e-05,-7.439987046768802,23.29555645351688,-36.869580085275494,-0.0016328518126009115,-0.0018762248045628993,0.04023416148158591,959.8941381748223,0.00042346504219005444,0.0019587282633956662,0.1078094919514814,2.1666684313308983e-05,2.193481562950318e-05,2.875452495959223e-05,0.0947775735002186,0.29684993442424323,0.4296433936113222,0.0006356695040632123,0.0002496878621061448,0.0003813920242366644,10.850065236322274,0.07659698024685263,-0.15292297677253736,9.501881570143919,-2.1186287017672992e-05,-0.00010129867118036154,3.671641546273303e-05,-7.458407274788665,23.343178381922563,-36.91900600655329,-0.0015841373904821993,-0.0019471840282423625,0.040294475040608034,961.769254427835,1.793226419570246e-07,3.836616409825002e-06,0.011622886554836533,4.694452091325896e-10,4.81136136700297e-10,8.268227056518126e-10,0.00898278843858934,0.08811988356767751,0.18459344567385355,4.0407571839597036e-07,6.234402848313717e-08,1.4545987615134042e-07,117.72391563244915,-1.0289436150522069,-1.0997802088967228,-1.0139714221745035,-0.18725732302185127,-1.568132333062611,-1.3950025249109839,-1.0549130674581086,-1.056830137359853,-1.0772776080645015,-0.7849719921657794,-1.130746021162594,-1.3169684958809813,-1.0063952704275598,-0.3858166733955588,0.32722930995390076,-0.42312149490404094,1.0446747477919849,0.2501887142116768,-0.240805819520342,0.4803187441967066,-0.38416844847955867,0.30549464754330136,-0.4473837786741009,0.25130031929067087,-0.20754399851668917,-0.4290954026576678,9.712680305924398,0.00015707116253441973,67.60512358556117,0.04374323809874973,9.484965331732589,0.00011152953268583554,44.24254611683079,0.040316261224368245,0.17002497178742537,2.2344854121782675e-05,0.8435528810086055,0.0007651699385859898,0.10782689938754977,1.174208452888865e-05,0.5301677925205427,0.00040908945144609905,0.011626640231532783,1.378765490835662e-10,0.28107788822610524,1.673541792844702e-07,1,13.0,Calling,Phone on table,1
6,0.07751854444412958,-0.15366894366618716,9.706151930532029,7.62461088444418e-05,-6.404565521576385e-05,7.094491210342662e-05,-7.497941166784001,23.891829289705157,-37.080503275635934,0.0004605941496064898,-0.0007264112540808047,0.04016414833382249,982.2163826581827,0.07677157000949876,-0.15664161363888435,9.540707961677027,-1.5749258881266787e-05,-0.00010850657405874181,2.3977357499717727e-05,-7.56755986822667,23.45070173092318,-37.84117041505975,-0.001402505877252253,-0.0019206927357352456,0.03907820172443208,965.6703422807358,0.07706771328198454,-0.15548828594702305,9.639619665449382,4.4110247662123695e-05,-9.106266132682962e-05,4.9705504224104614e-05,-7.551420635312847,23.723909971051096,-37.53018259045425,-0.00033555715909379565,-0.001362729149352854,0.03947168535471946,975.5544228668533,0.00017423806481475814,0.0008366951998210994,0.050423812099984505,3.148193378805392e-05,1.566196317019332e-05,1.4743591579757572e-05,0.020399958681067983,0.1353781450655492,0.23033499339813643,0.0006458582493018193,0.0003036924873219251,0.00033823913230437676,5.034286192919703,0.07702470729713333,-0.15562558522300285,9.64865137957605,5.71550949522724e-05,-9.796893526584694e-05,5.246666755229854e-05,-7.562202481502909,23.75129859928944,-37.5711033138136,-0.00023716602365949849,-0.0013912651577382318,0.03939493750248334,976.4509113314332,3.0358903230391856e-08,7.000588574036695e-07,0.0025425608266945437,9.911121550354109e-10,2.4529709034449196e-10,2.1737349267069835e-10,0.00041615831418928095,0.018327242161388885,0.05305420918371955,4.1713287819121106e-07,9.222912685577764e-08,1.1440571062201768e-07,25.34403747222196,0.7159708766808941,-0.5921654957447333,-0.9985093646520435,-1.1158233338849781,-1.2896770082343119,-1.122888526188438,0.4525041323109833,-0.9147288778637388,-0.9803530397045286,-1.4765211727536762,-0.1461327090317761,-1.005637465612812,-0.9923877054371717,0.9566819175934606,0.5900029284377103,-0.4422575684885584,-0.605204648389678,0.483645129173413,-0.34403729050225407,1.2527432984191542,-0.5374648266217062,0.44349128919578834,-0.18422617726572782,0.5608390867832064,0.5144050790331811,-0.44315946012863533,9.87217566467839,0.00018737884564232852,68.8055131968182,0.04142148713986594,9.641181640094812,0.00011771847917294584,45.03735376005392,0.039502689129355215,0.0793122828030981,3.2056114307856806e-05,0.4104856673289632,0.0005532651055418364,0.05043019421604974,1.6032209657713677e-05,0.2664488612446868,0.0003534688813115504,0.002543204488668496,2.5703174650888767e-10,0.07099499565859037,1.2494025005563888e-07,1,13.0,Calling,Phone on table,1
7,0.0786436472892292,-0.15595586981654222,9.741580617416222,7.62461088444418e-05,-2.2175085791783342e-05,6.488760200230379e-05,-7.56055600199746,23.921963971281187,-37.65194553969598,0.0004928745103483434,-0.00029039734246200116,0.0393065249427901,985.763206786381,0.07699859894506215,-0.15761697044747885,9.666763140205907,1.821046219590384e-05,-0.00010850657405874181,2.3977357499717727e-05,-7.56755986822667,23.802226031221476,-38.03571811945836,2.3488463320386142e-05,-0.0013365500297646902,0.03877367661297118,978.2496310854414,0.07777364234857387,-0.156810749633285,9.711529481856426,6.167613989810551e-05,-8.800227358363e-05,4.820529734322535e-05,-7.5645858377083846,23.889037596597394,-37.87498115814599,0.0003512658268112478,-0.0006863071622400412,0.03909416990362106,982.754383904373,0.0005387083121896245,0.0005343005002771395,0.022697694109109264,1.6847345902225536e-05,2.6506852022705586e-05,1.4557303522654589e-05,0.0022074524063337314,0.03696453846719035,0.1195918298243506,0.00015069248668125537,0.00036500183473562144,0.00017076395162718395,2.2846124992022045,0.07776331163348062,-0.1568218180420552,9.71547580209996,6.742757682617769e-05,-9.865508891899341e-05,5.015219055388994e-05,-7.56571299409547,23.908035606384434,-37.89114367266617,0.00043794725712401967,-0.0005364007449878326,0.03915924378175731,983.169782203445,2.9020664562219394e-07,2.854770245964016e-07,0.0005151853178706935,2.838330639492356e-10,7.026132041536111e-10,2.1191508585069173e-10,4.87284612622858e-06,0.0013663771040923949,0.014302205760736432,2.270822554218033e-08,1.3322633936036992e-07,2.9160327175331217e-08,5.219454271510943,-1.3766741781449081,-1.248719951656252,-0.9790262336649871,0.6749639409064865,0.37881492969386743,-1.4342261773637086,-1.1773501552505026,-0.22870354894152722,-1.1290115490356523,-0.5299484992762231,-1.0540761737339461,-0.6923765326314641,-0.9816798050146169,0.07587053911196116,0.06478587944805698,-0.44647550235289135,-1.322068952001432,1.3321462049992359,-0.2873917919696688,0.49393304383512016,-1.0418886564428738,0.3371935852191861,-0.9547506608905475,-0.6541179054748634,-0.7476264501628684,-0.45344381443935344,9.946113873838286,0.00019788371082496087,69.32860459245177,0.040131742892672344,9.713106783411433,0.00012056410923314039,45.4139285826485,0.03910367348681857,0.03545795377334571,1.649951511525307e-05,0.18760409441818382,0.0001836639783178301,0.022706740453152068,2.2518962962317596e-05,0.11819442492587497,0.00017361531919028532,0.0005155960620068126,5.071036928982317e-10,0.013969922083558295,3.014227905754466e-08,1,13.0,Calling,Phone on table,1
8,0.07913251783904202,-0.15697640611952066,9.757436152296723,6.436595522656995e-05,1.7937447710595273e-05,6.488760200230379e-05,-7.56055600199746,23.921963971281187,-37.93681900412206,0.0004928745103483434,-0.00029039734246200116,0.03926243005071618,987.3362529832617,0.07799876323596625,-0.15767071410141711,9.723578959500834,-0.00010769494989556635,-0.00010233900032068824,-5.3772042331695616e-05,-7.585984285218366,23.887454767426217,-38.12987509237669,-0.00046908281303519197,-0.0013538318184651245,0.03877367661297118,983.982220237098,0.07869296888672482,-0.1574092587378059,9.743967205049044,-1.25352691110862e-05,-2.2494121494203812e-05,2.2599553240792335e-05,-7.569232577171539,23.908692276779938,-38.05514746076818,-7.226339334105096e-05,-0.0006930170237323656,0.03894409178242445,985.9994434151965,0.00033658264288194406,0.00017514981125596197,0.010293134761303693,5.7900810710044274e-05,3.9420959005402595e-05,4.235886028104385e-05,0.008322692731713571,0.01131144614933087,0.06056748105818065,0.00036077241800714786,0.0003685208945068638,0.0001351104146329293,1.0194088084652082,0.07882094661328942,-0.1574293758412731,9.745851882832872,-7.6275655695769814e-06,-4.625422185013253e-06,3.694116662889813e-05,-7.56655567735129,23.912522640575972,-38.06142172990053,-0.00027136660464546807,-0.0005354671637838726,0.03891878814675889,986.1883042836719,1.1328787548939429e-07,3.0677456382999106e-08,0.00010594862321435842,3.352503880880378e-09,1.5540120089056321e-09,1.7942730443089939e-09,6.926721430651791e-05,0.00012794881398921218,0.003668419761733071,1.3015673759472422e-07,1.3580764968813903e-07,1.825482414228208e-08,1.0391943187764556,-0.8747728310019007,-0.06568685070362124,-0.9687183474590952,-1.3214144110760557,-0.7796251890265014,-1.2403872409642582,-0.4884564368237547,-0.9902158369828804,-1.0748994965865566,-1.4378144883713455,-1.2587905909813764,-0.5814070227117774,-0.9725910566782741,-0.6015878279791345,0.4549467244488113,-0.4622686463824403,-0.21508085176801456,-0.7921625582713432,-0.5241921250338758,-0.9568694434523092,-0.588397569448388,0.3862246894674897,0.48423500604792236,-0.560908486981734,0.6414460254291477,-0.46242930717920727,9.980069432673574,0.00012401474718207615,69.53307231471966,0.039976843375288625,9.74555628223788,8.067526669844182e-05,45.5753726024367,0.03895360404081757,0.01607262696272649,5.5889158006494065e-05,0.06889594642746744,0.00019171871196326656,0.010295113053551748,3.382117495053408e-05,0.04808427176148543,0.0001344821288825098,0.00010598935278541159,1.143871875034634e-09,0.002312097190832385,1.808544298877198e-08,1,13.0,Calling,Phone on table,1
9,0.07914459261230931,-0.15725393766778062,9.764195410487963,-3.149355813735802e-05,1.7937447710595273e-05,1.1924804748761581e-05,-7.566164243242726,23.91855667059143,-38.089057880404,0.00014588176930450784,-0.0007228779850637396,0.039099839900114355,988.027404055641,0.07855078227858822,-0.15758614207029242,9.749494020230921,-0.00011191370779748991,-2.9779536555203395e-05,-7.944696454479406e-05,-7.585984285218366,23.887454767426217,-38.19163103778706,-0.00047726423389912433,-0.001839372748811536,0.03832069196867507,986.5493094592721,0.07892616337491096,-0.15737787521377986,9.758394391849745,-9.448758204805298e-05,-8.267418687187719e-06,-5.221749020883275e-05,-7.577544117955384,23.90832370466368,-38.14085354255147,-0.00022986570992123605,-0.0014194338266652888,0.038753288210690774,987.4396015846631,0.00016926364986388976,9.42552092712102e-05,0.004436514394799483,2.401864866499616e-05,1.7456353775143654e-05,2.8148870162602325e-05,0.005218112128084654,0.010250005625188798,0.027406142012898496,0.00021303867555936656,0.00031872363037135074,0.0002152396689284581,0.4490801199962198,0.07893344962209081,-0.15735719573013915,9.759211930665687,-0.00010588648526265956,-1.1258540923328066e-05,-6.238959338532634e-05,-7.576761387601878,23.912522640575972,-38.13656808885548,-0.00029216435879521633,-0.0014454202219204312,0.03877149990329311,987.5231210431828,2.8650183165245468e-08,8.884044474759627e-09,1.9682659975263024e-05,5.768954836925218e-10,3.047242871229721e-10,7.923588914310434e-10,2.7228694181264152e-05,0.00010506261531640202,0.0007510966200311601,4.538547728408905e-08,1.0158475255709343e-07,4.6328115080432253e-08,0.20167295417581915,-0.3768289037301118,-0.2925560501782831,-0.9236320201934163,0.805292995065956,-1.5151751542019276,-0.3654511141974175,-0.24082392078688075,-0.5902213085362331,-0.8113040596720018,-1.068269527842988,-0.6262313082359876,-0.4644915724676282,-0.9677196623964051,-0.64328113821239,-0.7500216350918871,-0.48783134776979453,1.4569265855475888,0.23470830203452644,0.9280435413948356,0.292429161685005,-0.9436032549856155,-0.08334303098086755,0.6208929723319825,0.5376395978891512,-0.2245517638858389,-0.4661704629978071,9.994698430438438,0.00016481909837989388,69.62672136517054,0.040448286531252584,9.759982494029742,0.00011104466927515764,45.64813216241949,0.03878180647664179,0.006821927998222677,3.715855256906353e-05,0.03852292537948898,0.00018331235128214024,0.0044358125710267935,3.225905231600836e-05,0.027086197274382134,0.00020924117159223642,1.967643316527933e-05,1.0406464563269645e-09,0.0007336620827867463,4.378186788929172e-08,1,13.0,Calling,Phone on table,1
