Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,LiAx,LiAy,LiAz,P,Value,Type,GroupType
0.0,0.02477333,-0.13989112,9.769366999999999,0.00011680126772262156,0.004889313597232103,-0.0004604125570040196,-6.68187427520752,28.1718692779541,-36.837547302246094,0.0002474617213010788,0.0010692179203033447,0.058606147766113274,990.0169067382812,0,0.0,0
0.04,0.00086420774,-0.13750759,9.769366,-0.0002608063514344394,0.0015940655721351506,2.188433427363634e-05,7.909543037414551,27.55651664733887,-34.35398101806641,0.01856249198317528,-0.008646458387374878,0.04913616180419922,989.8631591796876,0,0.0,0
0.08,0.022363156000000002,-0.1446571,9.781201,-0.0002608063514344394,0.0015940655721351506,2.188433427363634e-05,7.909543037414551,27.55651664733887,-34.35398101806641,-0.019371828064322468,0.005584925413131714,0.01599407196044922,989.8631591796876,0,0.0,0
0.12,0.017573178000000002,-0.13274041,9.771730999999999,0.00013876536104362458,-0.0006696352502331138,-0.0005107054603286088,7.591382026672362,27.943315505981445,-34.173622131347656,-0.005246475338935852,-0.00866779685020447,0.030200958251953125,989.8785400390624,0,0.0,0
0.16,0.024732768999999998,-0.13035691,9.778832000000001,-0.00039367092540487647,0.00026243858155794436,-0.0009100954048335552,7.594287872314452,27.84034538269043,-33.629154205322266,-0.019715430215001103,-0.004184484481811523,0.01599407196044922,989.8836669921876,0,0.0,0
0.2,0.0056034327,-0.13512322,9.771728999999999,-0.0002604150795377791,0.0005287386011332273,0.00015520991291850803,7.445073127746582,27.22704124450684,-34.417098999023445,-0.000704597681760788,0.0010142922401428225,0.03020477294921875,989.9039306640624,0,0.0,0
0.24,0.007983148,-0.13512298,9.781198,0.0005386302364058793,-3.909079168806784e-06,-0.0001110640005208552,7.694754600524902,27.56590843200684,-34.01349639892578,0.00828981027007103,0.0009171068668365481,0.03020477294921875,989.8760375976562,0,0.0,0
0.28,0.015142738999999999,-0.14227259,9.771728,0.0005386302364058793,-3.909079168806784e-06,-0.0001110640005208552,7.694754600524902,27.56590843200684,-34.01349639892578,-0.001341918483376503,0.005402490496635437,0.025468826293945312,989.8760375976562,0,0.0,0
0.32,0.017522454,-0.14227238,9.776461999999999,6.194037268869579e-06,0.0006618489278480412,-0.0005104540614411235,7.556215286254883,27.38321876525879,-33.519554138183594,-0.0015065483748912813,0.00996263325214386,0.03966999053955078,989.8963623046876,0,0.0,0
0.36,0.015122413999999999,-0.14703867,9.776461,6.194037268869579e-06,0.0006618489278480412,-0.0005104540614411235,7.556215286254883,27.38321876525879,-33.519554138183594,0.007852071896195412,-0.004218831658363342,0.03493785858154297,989.8963623046876,0,0.0,0
0.4,0.012722373,-0.13988861,9.766991,-0.00039318198105320334,0.0003955170977860689,-0.0010430439142510297,7.676872253417969,26.65373039245605,-34.11133575439453,0.012571671977639198,0.005333662033081055,0.05387783050537109,989.8961181640624,0,0.0,0
0.44,0.02466172,-0.12320545,9.771724,0.0004058634513057768,-3.972569174948149e-06,0.0004217353707645088,7.3511314392089835,28.245420455932614,-34.616180419921875,-0.015921182930469513,-0.00904799997806549,0.04440784454345703,989.891357421875,0,0.0,0
0.48,0.022261708999999998,-0.14227137,9.783559,-0.0005260464386083187,-0.0005366361001506448,0.00015550333773717284,7.870192527770996,26.097492218017575,-34.49349975585937,-0.01569962315261364,0.014531314373016356,0.025467872619628903,989.9064331054688,0,0.0,0
0.52,0.021544874,-0.13033745,9.76929,-0.00012600036279764026,-0.0002693870337679982,2.621667226776481e-05,7.167593002319336,27.33585929870605,-34.22673797607422,-0.009978268295526505,0.00012168288230895996,0.030264854431152344,989.8885498046876,0,0.0,0
0.56,0.021506786,-0.14225286,9.785857,-0.00012600036279764026,-0.0002693870337679982,2.621667226776481e-05,7.167593002319336,27.33585929870605,-34.22673797607422,-0.00037037581205368037,0.005285948514938354,0.035007476806640625,989.8885498046876,0,0.0,0
