Timestamp,P,Gx,Gy,Gz,Mx,My,Mz,LiAx,LiAy,LiAz,Ax,Ay,Az,Value,Type
0,989.9262,-9.274134E-4,7.3726487E-4,-5.3157564E-4,-6.523123,23.948336,-36.84583,-0.018534131,-0.028663397,0.036727905,0.041571736,-0.1582554,9.77385,0
0,989.9262,-9.274134E-4,7.3726487E-4,-5.3157564E-4,-7.019523,24.800188,-36.357277,0.0049092397,-0.03798479,0.04147148,0.0439274,-0.14633816,9.764378,0
0,989.99677,2.7133798E-4,0.001403001,-5.314343E-4,-6.6657906,24.499277,-36.394173,-0.0379978,-0.037957847,0.022535324,0.055842698,-0.15110388,9.778579,0
0,990.0225,-2.6096386E-4,2.04526E-4,1.3449683E-4,-6.673561,23.965694,-37.1316,-0.0045435987,-0.037508488,0.036750793,0.046248853,-0.15348634,9.773841,0
0,990.0077,6.71472E-4,-6.184349E-5,-5.311514E-4,-6.9338946,23.616512,-36.994064,-0.02795928,-0.022935256,0.017820358,0.055774182,-0.16063535,9.773839,0
0,990.018,-1.2714596E-4,-3.2821292E-4,-0.0010636419,-6.7755485,24.238657,-36.66995,-0.0044660605,-0.027757451,0.050964355,0.039010704,-0.1582512,9.764366,0
0,989.9901,-2.5997375E-4,0.0012696288,-5.3086865E-4,-6.6941876,23.6827,-36.649956,-0.0093163885,-0.041891962,0.041503906,0.04136634,-0.16063365,9.778565,0
0,990.0027,6.6721695E-6,6.037855E-4,2.682205E-4,-6.336433,23.754501,-37.017223,-0.009035993,-0.008427799,0.0509758,0.043721974,-0.16539934,9.764359,0
0,989.99286,2.7331797E-4,-4.6153154E-4,2.0461157E-6,-6.231241,24.010704,-36.509537,-0.023702536,-0.03194949,0.036782265,0.048467517,-0.1558654,9.773826,0
0,990.0454,7.332128E-6,6.036784E-4,6.6797715E-4,-6.7121763,23.876856,-37.120453,-0.01874242,-0.03632526,0.022590637,0.043653548,-0.1415649,9.769088,0
0,990.0027,-1.2549589E-4,-6.21649E-5,2.3288885E-6,-6.782478,23.96892,-36.88405,-0.0186892,-0.026850536,0.0415287,0.050789,-0.1558637,9.769084,0
0,990.01294,2.7430808E-4,2.0409742E-4,2.4703622E-6,-6.865796,23.78535,-36.552532,0.004998546,-0.03155078,0.051002502,0.038805217,-0.15109631,9.769082,0
0,990.018,8.322124E-6,8.698336E-4,-3.9686213E-4,-6.867318,23.783876,-36.475227,-0.023557402,-0.036188662,0.027335167,0.053661287,-0.14872572,9.766761,0
0,990.0003,-1.245059E-4,-1.9548353E-4,-3.9672063E-4,-7.120286,24.442486,-36.3978,-0.034184333,-0.03116244,0.022504807,0.061380982,-0.15112245,9.771546,0
0,990.0054,1.3411493E-4,7.208155E-5,-6.663344E-4,-6.9139485,24.16188,-36.875084,-0.019543204,-0.031050682,0.046177864,0.05661133,-0.15827253,9.778647,0
0,990.0081,-6.6755206E-4,-5.9326674E-4,-1.7101702E-6,-6.7062263,23.77683,-36.73059,-0.01916486,-0.05475934,0.06511402,0.0494518,-0.13444003,9.754977,0
0,990.0207,-5.3449214E-4,-5.9325085E-4,3.9772168E-4,-6.984548,23.621805,-37.063553,-0.019024983,-0.021573752,0.03670311,0.0494619,-0.14874002,9.76208,0
0,990.0383,1.3119978E-4,-6.060313E-5,5.308377E-4,-6.856802,23.68827,-36.317284,-0.023740273,-0.02598457,0.02250576,0.056641817,-0.16065666,9.776284,0
0,990.0208,-1.352139E-4,3.3888654E-4,3.9763784E-4,-6.662341,24.028017,-35.75126,-0.009349074,-0.044881865,0.03671074,0.04470241,-0.13205752,9.78102,0
0,990.01825,-1.353118E-4,-6.057141E-5,5.3075387E-4,-6.626089,23.851536,-36.20842,-4.131347E-6,-0.030663684,0.04144478,0.051882297,-0.15350726,9.771552,0
0,990.0031,-5.348834E-4,4.720763E-4,2.6439602E-4,-7.112814,24.343931,-36.08525,-0.009629484,-0.01640886,0.036706924,0.044722736,-0.15112424,9.764451,0
0,990.0034,2.6386854E-4,-4.5999757E-4,3.974701E-4,-6.5588017,24.96879,-37.361946,-0.004632052,-0.030232236,0.031980515,0.047122806,-0.15112448,9.778655,0
0,990.0034,2.6386854E-4,-4.5999757E-4,3.974701E-4,-6.5588017,24.96879,-37.361946,-0.02793729,-0.034928247,0.036712646,0.051912755,-0.15350798,9.773922,0
0,990.0107,-1.3570307E-4,-0.0012589294,-2.683615E-4,-6.4709477,23.944517,-36.853645,-0.0087545775,-0.02072744,0.027241707,0.05909258,-0.15589151,9.785759,0
1,990.03107,-5.352748E-4,7.266594E-5,-2.0875596E-6,-6.7157626,24.242199,-37.064293,-0.017869469,-0.030412078,0.046175003,0.054322958,-0.1487419,9.781025,0
1,990.0054,-4.0231255E-4,-6.0460246E-5,-1.353294E-4,-6.409778,23.843615,-36.626213,-0.017761678,-0.044446692,0.046177864,0.051943183,-0.14635894,9.762088,0
1,990.0054,-4.0231255E-4,-6.0460246E-5,-1.353294E-4,-6.409778,23.843615,-36.626213,-0.008198455,-0.015882984,0.008300781,0.042393744,-0.15827563,9.778661,0
