Timestamp,P,Gx,Gy,Gz,Mx,My,Mz,LiAx,LiAy,LiAz,Ax,Ay,Az,earthAx,earthAy,earthAz,Value,Type
1,985.625061035156,0.000482142204419,-0.000693059293553,-2.50386656261981E-05,-8.05132675170898,23.8681983947754,-33.9656715393066,-1.71097528934479,-0.630630135536194,-0.122592926025391,0.06674808,-0.16407551,9.760147,1.7637119,-0.39554358,9.592951,0,
1,985.642944335937,0.000615752476733,-0.000826290575787,0.00050778692821,-8.28187847137451,24.2311477661133,-32.9505882263184,-1.6969096660614,-0.628842353820801,-0.112215995788574,0.057141542,-0.1593078,9.750673,1.7527143,-0.38143098,9.585758,0,
1,985.635620117188,-4.95846616104245E-05,0.000771531253122,-0.000956756586675,-8.22970199584961,24.2273254394531,-32.9584083557129,-1.70568025112152,-0.627055883407593,-0.125333786010742,0.07143402,-0.16407324,9.769608,1.762912,-0.37827593,9.603452,0,
1,985.6611328125,8.40257853269577E-05,-0.000426963728387,0.000108701002318,-8.10776901245117,24.4997329711914,-33.3010749816895,-1.69589853286743,-0.62061071395874,-0.114890098571777,0.068997175,-0.16168879,9.767237,1.7514106,-0.3974678,9.602312,0,
1,985.648010253906,-0.000581311469432,-0.00069335300941,-0.000423736812081,-8.28590106964111,23.8584403991699,-32.6202239990234,-1.6868622303009,-0.637978613376617,-0.128242492675781,0.06417045,-0.15453784,9.776701,1.7530578,-0.36728942,9.61269,0,
1,985.632995605469,0.00061801483389,0.000638079480268,0.000242440670263,-7.73591136932373,24.1105880737305,-33.5665588378906,-1.68157923221588,-0.617328524589539,-0.117762565612793,0.06651336,-0.16883637,9.771962,1.7435697,-0.3688565,9.609789,0,
1,985.632751464844,-0.000713112240192,0.000371690111933,0.000109476561192,-8.24798965454102,23.7893524169922,-33.8537712097168,-1.67182207107544,-0.624764144420624,-0.102560997009277,0.06407654,-0.14500241,9.753019,1.7360805,-0.38947463,9.590666,0,
1,985.63525390625,0.000352603849024,0.000238458713284,0.000375986390281,-7.9912428855896,24.5038757324219,-33.9351463317871,-1.66695690155029,-0.622852385044098,-0.120538711547852,0.061639726,-0.1545343,9.76722,1.7352033,-0.3549239,9.606735,0,
1,985.6455078125,0.000353056297172,-0.000427404418588,-0.000422767305281,-7.79058742523193,23.7431716918945,-33.3056793212891,-1.68060564994812,-0.620934963226318,-0.124213218688965,0.07832205,-0.15453322,9.771949,1.7429478,-0.36935645,9.60972,0,
1,985.660583496094,-0.000179122958798,-2.80040549114347E-05,0.00077584804967,-7.76955556869507,23.5519638061523,-32.9897956848145,-1.65649878978729,-0.595361590385437,-0.104314804077148,0.06154585,-0.16644849,9.764843,1.7162406,-0.36985713,9.607362,0,
1,985.658020019531,-4.55125700682402E-05,0.000504554249346,0.00090919987997,-8.26016521453857,23.7775650024414,-33.2353324890137,-1.65139973163605,-0.621975719928741,-0.112785339355469,0.068668604,-0.164064,9.755369,1.7116439,-0.3918665,9.597685,0,
1,985.643249511719,-4.50602383352816E-05,0.000105006998638,-0.000289027753752,-7.98268461227417,23.6687469482422,-33.4256935119629,-1.65581047534943,-0.601070702075958,-0.125997543334961,0.068621635,-0.16406287,9.774303,1.7121167,-0.3804303,9.617306,0,
1,985.658264160156,-0.000310923554935,0.000104933511466,-0.000155675865244,-7.9681453704834,23.9458465576172,-33.5981178283691,-1.65538859367371,-0.603978097438812,-0.125001907348633,0.070964575,-0.15929516,9.776666,1.7138524,-0.36651385,9.619875,0,
1,985.640075683594,-0.000177313107997,0.000104860140709,-2.23238603211939E-05,-8.15429306030273,23.7713928222656,-33.3282661437988,-1.64545917510986,-0.606940984725952,-0.11455249786377,0.06852776,-0.159294,9.764826,1.7018086,-0.37603194,9.609597,0,
1,985.637939453125,-4.37027774751186E-05,0.000504260533489,0.000244185852353,-8.29878044128418,23.6887245178223,-33.2241821289062,-1.63036358356476,-0.600100219249725,-0.113490104675293,0.07804042,-0.16882594,9.77429,1.6986041,-0.39666444,9.619186,0,
