Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,LiAx,LiAy,LiAz,P,Value,Type,GroupType,Activities
0.0,0.034543097,-0.16831967,9.754527000000001,0.000211757404031232,0.004855947103351355,6.87269784975797e-05,-5.50340461730957,26.414276123046875,-39.665016174316406,0.005915483459830284,-0.006319478154182434,0.05878353118896485,989.88720703125,0,13.0,1,1
0.04,0.03928101,-0.14210257,9.790032,0.000211757404031232,0.004855947103351355,6.87269784975797e-05,-5.50340461730957,26.414276123046875,-39.665016174316406,-0.3928795456886292,1.164165496826172,-0.04287147521972656,989.88720703125,0,13.0,1,1
0.08,0.027289689,-0.14210150000000002,9.7639885,0.0008284461218863727,0.00010149501031264664,0.00022143407841213048,-0.9384760856628418,27.947887420654297,-37.68675994873047,-0.3726003170013428,1.1752197742462158,-0.014078140258789062,989.8243408203124,0,13.0,1,1
0.12,0.027247816,-0.14686707,9.787657000000001,0.0008284461218863727,0.00010149501031264664,0.00022143407841213048,-0.8255677223205566,27.10511016845703,-37.19293975830078,-0.38616037368774414,1.1682850122451782,-0.0516958236694336,989.8243408203124,0,13.0,1,1
0.16,0.029595822,-0.13733295,9.775817,-0.00023641377629246563,0.00010142949759028852,0.00035476498305797577,-0.2701706886291504,27.625526428222656,-37.84786605834961,-0.3950119018554688,1.157503604888916,-0.02786540985107422,989.8123779296876,0,13.0,1,1
0.2,0.02955395,-0.15639812,9.766342999999999,0.00016346342454198748,-0.00016495188174303618,-0.0004440097545739264,-0.3255276679992676,27.52048492431641,-36.98635864257813,-0.39893606305122375,1.1890130043029783,-0.013434410095214844,989.8550415039062,0,13.0,1,1
0.24,0.029512107000000003,-0.13971415,9.771073,0.0017617621924728157,-0.0005644912016578019,0.0002219528832938522,-0.5752072334289551,27.181610107421875,-37.38996124267578,-0.38795006275177,1.1665310859680176,-0.01775646209716797,989.8297119140624,0,13.0,1,1
0.28,0.031860173,-0.16354594,9.7663355,0.00016427029913756996,-0.00029824080411344767,-0.0007099800277501345,-0.8943467140197754,27.19864654541016,-37.03384399414063,-0.3780424892902374,1.1844868659973145,-0.012892723083496094,989.8623657226562,0,13.0,1,1
0.32,0.022258699,-0.14447862,9.775802,0.0002978317206725478,-3.1990392017178244e-05,-4.4017302570864565e-05,-0.6626553535461426,27.731678009033203,-37.10073852539063,-0.36757507920265203,1.1488206386566162,-0.03155708312988281,989.8496704101562,0,13.0,1,1
0.36,0.022216797000000003,-0.14447764,9.778165,0.0005645512137562038,-3.205587563570589e-05,-4.384433850646019e-05,-0.2250618934631348,27.24604797363281,-37.370704650878906,-0.3766666948795319,1.15119731426239,-0.017087936401367188,989.8495483398438,0,13.0,1,1
0.4,0.024122237999999997,-0.13969913,9.766283999999999,0.000298638828098774,0.0007668262114748359,-0.0008426191052421927,-0.2892751693725586,27.34400177001953,-37.44352722167969,-0.3700365722179413,1.1475989818572998,0.002315521240234375,989.8396606445312,0,13.0,1,1
0.44,0.031232327,-0.13493118,9.775748,0.0004327280912548304,-3.227264096494764e-05,-0.0008422199171036483,-0.36759185791015625,27.90290832519531,-37.61812973022461,-0.3794121444225311,1.1417099237442017,-0.0117645263671875,989.8342895507812,0,13.0,1,1
0.48,0.026392877000000002,-0.13254645,9.766273,0.0003001477161888033,0.0005046906298957765,0.0006285198614932598,-0.7306170463562012,27.66876220703125,-38.24135208129883,-0.3737403750419617,1.128455400466919,-0.011343955993652344,989.8264770507812,0,13.0,1,1
0.52,0.023943365,-0.14684460000000002,9.771002000000001,3.440634463913739e-05,0.0010372292017564178,0.00022929234546609223,-1.5410470962524414,28.17376708984375,-37.5301399230957,-0.3682253062725067,1.1509032249450684,-0.006441116333007813,989.8768920898438,0,13.0,1,1
0.56,0.031053424,-0.14445987,9.778098,0.00016813879483379424,-0.0004276015097275376,-0.00043625110993161803,-0.9430427551269532,27.94347381591797,-37.4548454284668,-0.3818254172801971,1.1485049724578855,-0.029837608337402344,989.8291625976562,0,13.0,1,1
0.6,0.021434217999999998,-0.13254207,9.778093,0.0005681873299181461,0.0005044107674621046,0.0004961007507517934,-0.7542867660522461,27.3828125,-37.60509490966797,-0.3622544705867767,1.1316419839859009,-0.029557228088378906,989.8267822265624,0,13.0,1,1
0.64,0.028544307,-0.15160683,9.778088,0.00016928816330619156,0.000770633399952203,-3.6284647649154074e-05,-0.6849651336669922,26.92098999023437,-37.66573715209961,-0.3711003065109253,1.1386326551437378,-0.01980018615722656,989.8140869140624,0,13.0,1,1
0.68,0.018925099999999997,-0.13015583,9.775714,0.00016986290575005114,0.0007705400930717587,-0.0004355122800916433,-0.8576593399047852,27.76021957397461,-37.765220642089844,-0.37443608045578,1.1203460693359375,-0.03354167938232422,989.8416137695312,0,13.0,1,1
0.72,0.023645222,-0.1420708,9.763873,0.00017043753177858892,0.00010465709783602506,-0.0004352659452706576,-0.9033408164978028,27.29572296142578,-37.26909637451172,-0.36438998579978943,1.1237871646881104,-0.019186019897460938,989.84912109375,0,13.0,1,1
0.76,0.035535127,-0.1492191,9.770969000000001,0.0001710122742224485,-0.00042806786950677633,-0.0005681776674464345,-0.5394978523254395,27.37342071533203,-37.945579528808594,-0.3828437328338623,1.13068950176239,-0.02362823486328125,989.8363037109376,0,13.0,1,1
0.8,0.02591592,-0.14445111,9.766231,0.00017158666742034256,0.0007702602306380867,9.7858312074095e-05,-0.6506175994873047,27.63754272460937,-37.02009582519531,-0.3673415184020996,1.1324836015701294,-0.01855087280273437,989.8541870117188,0,13.0,1,1
0.84,0.023466407999999998,-0.14921626,9.77806,-0.00022731264471076432,-0.0002950966591015458,0.00036442046985030174,-1.3478646278381348,27.51161956787109,-37.213226318359375,-0.3662465810775757,1.1249514818191528,-0.02769947052001953,989.8719482421876,0,13.0,1,1
0.88,0.03774622,-0.13729838,9.763852,-9.35799616854638e-05,-0.0001620318362256512,0.0002315087476745248,-1.0518212318420408,28.05260467529297,-37.90637588500977,-0.3702031970024109,1.112987995147705,0.0009832382202148438,989.8361206054688,0,13.0,1,1
0.92,0.020957291,-0.14921328,9.7780485,0.0012385741574689744,0.0001041907089529559,-0.0003008766798302531,-0.31723642349243164,27.26547622680664,-37.9735107421875,-0.3644582033157349,1.1295441389083862,-0.02713584899902344,989.8413696289062,0,13.0,1,1
0.96,0.035237074,-0.15159515,9.775677,0.0005733590805903077,0.000237255371757783,-0.00043378840200603014,-0.9083123207092284,27.765514373779297,-37.8347053527832,-0.3780224919319153,1.1217293739318848,-0.026803016662597656,989.841064453125,0,13.0,1,1
1.0,0.028007746,-0.13967726,9.775672,-0.0003581717319320888,0.00037031999090686435,0.0006317214574664831,-0.6698832511901855,26.829803466796875,-37.739707946777344,-0.3675102889537811,1.104508876800537,-0.031210899353027344,989.8712158203124,0,13.0,1,1
1.04,0.032727897,-0.14444235,9.763829,-0.000357597105903551,0.00023706883075647056,-0.0004332958487793803,-0.6445298194885254,27.64344024658203,-37.329322814941406,-0.3618577718734741,1.106297731399536,-0.007210731506347656,989.8538208007812,0,13.0,1,1
1.08,0.020718813,-0.14682421,9.7614565,-9.013220551423728e-05,0.0005031981272622943,-0.0008322771172970532,-0.7084441184997559,28.37352752685547,-36.977272033691406,-0.3607388734817505,1.1019392013549805,-0.011469841003417969,989.8131103515624,0,13.0,1,1
1.12,0.020659208000000002,-0.1635057,9.763817999999999,-9.013220551423728e-05,0.0005031981272622943,-0.0008322771172970532,-0.7084441184997559,28.37352752685547,-36.977272033691406,-0.350648045539856,1.1194941997528076,-0.006567955017089844,989.8131103515624,0,13.0,1,1
1.16,0.030159175,-0.15873763,9.789852999999999,4.360036109574139e-05,0.0009025785839185119,-0.00016624119598418474,-0.6376004219055176,27.91317749023437,-37.11521911621094,-0.37395018339157104,1.111797332763672,-0.034664154052734375,989.8533935546876,0,13.0,1,1
1.2,0.027709663,-0.13966998,9.761441,0.0003104909847024828,0.0010356432758271694,0.00036663693026639516,-0.5216479301452637,27.073345184326172,-36.77600860595703,-0.36371004581451416,1.0944643020629885,-0.0011987686157226562,989.8355712890624,0,13.0,1,1
1.24,0.02526015,-0.1372852,9.775639,-8.840821101330221e-05,0.0003697603242471814,-0.0001657487009651959,-1.0959815979003906,27.58959197998047,-37.48755645751953,-0.3578208684921265,1.091602087020874,-0.01034832000732422,989.8530883789062,0,13.0,1,1
1.28,0.029980361,-0.13728371,9.768531,-0.0004867328971158713,0.00010325787297915667,-0.000431572028901428,-0.8066000938415527,27.280719757080078,-36.89820098876953,-0.3707348704338074,1.0871047973632812,-0.009857177734375,989.8379516601562,0,13.0,1,1
1.32,0.029920697000000003,-0.14443216,9.766158,-0.0004867328971158713,0.00010325787297915667,-0.000431572028901428,-0.8066000938415527,27.280719757080078,-36.89820098876953,-0.360803484916687,1.0949909687042236,-0.004948616027832031,989.8379516601562,0,13.0,1,1
1.36,0.022691369,-0.14443067,9.777989,0.00031278913957066834,0.0003694804618135095,0.0006339377723634242,-0.6890950202941895,27.654621124267575,-37.7080307006836,-0.3593035638332367,1.0778831243515017,-0.02356147766113281,989.8150634765624,0,13.0,1,1
1.4,0.019747257,-0.14924225,9.773423,0.00044652182259596884,-0.0008290342520922422,-0.0002979216515086591,-0.6795578002929688,27.18925476074219,-37.37433242797852,-0.3552218079566956,1.0893118381500244,-0.02340984344482422,989.8379516601562,0,13.0,1,1
1.44,0.02693218,-0.13494295,9.773424,0.00043812036165036267,-0.00029503862606361514,0.00023110953043214977,0.12424182891845705,27.04663848876953,-37.87477111816406,-0.3491918742656708,1.0624747276306152,-0.004141807556152344,989.8429565429688,0,13.0,1,1
1.48,0.019777715,-0.15162629,9.766324000000001,-0.00010360064334236084,-0.0006930370000191032,-0.00017225963529199362,-0.6860508918762207,27.657569885253906,-37.862640380859375,-0.3429730832576752,1.0832076072692869,0.0009365081787109377,989.8405151367188,0,13.0,1,1
1.52,0.031742453999999996,-0.1444768,9.778161,-0.00010360064334236084,-0.0006930370000191032,-0.00017225963529199362,-0.222017765045166,27.248992919921875,-37.52531433105469,-0.3661032021045685,1.079916000366211,-0.022397994995117188,989.8405151367188,0,13.0,1,1
1.56,0.02458793,-0.13971063,9.766327,-0.000503221177496016,0.0005054083885625005,-3.9164588088169694e-05,-0.6254239082336426,27.924957275390625,-37.73365783691406,-0.3606128990650177,1.0719196796417236,-0.022068023681640625,989.8555297851562,0,13.0,1,1
1.6,0.024603187999999998,-0.139711,9.756860000000001,0.00016242187120951712,0.0007717480184510349,-0.00030554330442100763,-0.6239027976989746,27.92642974853516,-37.81096649169922,-0.3546411991119385,1.0624356269836426,0.0020895004272460933,989.8653564453124,0,13.0,1,1
1.64,0.03178811,-0.1468612,9.773431,0.0006949068047106267,0.0007717718835920094,-0.00017244834452867508,-1.2605233192443848,28.067893981933594,-37.87510681152344,-0.3544181287288666,1.0610898733139038,0.0022230148315429688,989.8225708007812,0,13.0,1,1
1.68,0.029413432000000003,-0.14447829,9.773433,-0.00010418760939501226,0.0006386377499438822,-0.00017251115059480068,-0.7441763877868652,27.76141357421875,-38.24467849731445,-0.34847256541252136,1.0626682043075562,-0.006909370422363281,989.8300170898438,0,13.0,1,1
1.72,0.027038753,-0.13494560000000003,9.7687,-0.00037065005744807417,-0.00016028604295570403,0.000360057718353346,-0.527864933013916,27.75349426269531,-38.66247177124024,-0.3525388538837433,1.0356333255767822,-0.011320114135742188,989.8276977539062,0,13.0,1,1
