Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,LiAx,LiAy,LiAz,P,Value,Type,GroupType,Activities
0.0,0.07590181,-0.16241905,9.763923,0.0005403153481893241,-0.0008038389496505259,-0.0004051584110129625,6.825021743774414,20.22832489013672,-13.269796371459961,-0.017462506890296936,0.004915192723274231,0.036281585693359375,990.4869384765624,0,13.0,1,1
0.04,0.078189015,-0.14573357,9.773381,0.005970142316073179,0.0021425278391689058,-0.0004690498462878168,1.7495064735412598,21.534154891967773,-13.410913467407227,0.14626488089561462,-0.2447067201137543,0.011615753173828123,990.2228393554688,0,13.0,1,1
0.08,0.080476165,-0.15288094,9.780474,-0.0002872907789424062,0.00041131390025839215,0.0001971642777789384,1.6717326641082764,21.72477149963379,-13.487070083618164,0.15079361200332642,-0.25387129187583923,0.01638317108154297,990.2830200195312,0,13.0,1,1
0.12,0.08754307,-0.15287837,9.770995,-0.00015314226038753986,0.0008106269524432719,-0.0004682010039687157,1.5273823738098145,21.74802017211914,-14.082056045532227,0.1455078274011612,-0.2437296807765961,0.03063488006591797,990.3158569335938,0,13.0,1,1
0.16,0.07788074,-0.13619289,9.775721,-0.00015314226038753986,0.0008106269524432719,-0.0004682010039687157,1.6190147399902344,22.096881866455078,-13.577699661254885,0.1497364193201065,-0.2574407458305359,0.021213531494140625,990.3158569335938,0,13.0,1,1
0.2,0.0658285,-0.1433402,9.780446000000001,0.0005136375548318028,0.000810466124676168,6.48552377242595e-05,1.5333328247070312,21.647994995117188,-13.692201614379885,0.1633853167295456,-0.24725186824798584,0.02126789093017578,990.305908203125,0,13.0,1,1
0.24,0.075285345,-0.15048757,9.770967500000001,0.0009141020709648726,0.0014760950580239296,-0.0006005100440233946,1.4024052619934082,21.4726676940918,-13.584787368774414,0.1533374786376953,-0.24178341031074524,0.0355224609375,990.3284301757812,0,13.0,1,1
0.28,0.08235234,-0.14333513,9.77806,-0.00015017134137451651,0.000543828762602061,0.00033201996120624244,1.1872110366821291,21.95626640319824,-14.041826248168945,0.1478857696056366,-0.25546616315841675,0.016638755798339844,990.3182983398438,0,13.0,1,1
0.32,0.08702939999999999,-0.1504825,9.770947999999999,0.0007829243550077081,0.0008099838742054999,-0.0004665033193305135,1.504148244857788,22.200130462646484,-13.720010757446287,0.14758336544036865,-0.2358018159866333,0.040352821350097656,990.3084106445312,0,13.0,1,1
0.36,0.07497713,-0.15286323,9.766204,-0.00028134870808571577,0.0010761389276012778,-0.0007323947502300142,1.7580955028533936,21.911285400390625,-13.973196029663086,0.1516450196504593,-0.2348712980747223,0.030950546264648438,990.3283081054688,0,13.0,1,1
0.4,0.06531477,-0.15762731,9.763827000000001,0.0009180631022900344,0.0010759782744571569,-0.00033249653642997146,1.2112874984741209,21.76799774169922,-13.880548477172852,0.1602860540151596,-0.2295548617839813,0.02627086639404297,990.3256225585938,0,13.0,1,1
0.44,0.07955146,-0.15047494,9.773288,0.0006527372170239687,0.0009426595643162726,-0.00033207214437425137,1.3476219177246094,22.21159553527832,-13.696565628051758,0.1318214237689972,-0.2387381792068481,0.021556854248046875,990.315673828125,0,13.0,1,1
0.48,0.08488941,-0.14095548,9.770971000000001,0.0003874117974191904,0.000543024914804846,-0.00046480569289997215,1.3066434860229492,21.857437133789066,-14.131429672241213,0.13647957146167755,-0.257161945104599,0.02633190155029297,990.3206787109376,0,13.0,1,1
0.52,0.08787745,-0.13382033,9.761558,-0.0005437034415081143,-0.0003892413224093616,-0.00019806541968137023,1.8052687644958496,21.16499328613281,-13.474885940551758,0.1494401842355728,-0.2659614086151123,0.04045200347900391,990.3460083007812,0,13.0,1,1
0.56,0.09021789,-0.15765193,9.768655,0.0006411645445041357,1.4322868082672358e-05,0.0004674854862969369,1.764183521270752,21.917179107666016,-14.282415390014648,0.12519612908363342,-0.2320738732814789,0.021549224853515625,990.3457641601562,0,13.0,1,1
0.6,0.07821888,-0.15288416,9.766283,0.00024216755991801622,0.0001474034652346745,-6.494190893135966e-05,1.4335482120513916,21.660057067871094,-13.908487319946287,0.15327110886573792,-0.2405012845993042,0.021615028381347656,990.3204345703124,0,13.0,1,1
0.64,0.078169435,-0.152883,9.78995,0.00037580233765766025,0.00041364191565662617,-0.0005973692750558258,1.1780786514282229,21.94742774963379,-13.577993392944336,0.14837069809436798,-0.2355742454528809,-0.0020437240600585933,990.3080444335938,0,13.0,1,1
0.68,0.07811993,-0.15526494,9.77811,0.00024312123423442247,0.0009461963782086967,-0.0003308490558993072,2.124408006668091,21.14795684814453,-13.831010818481445,0.15222331881523132,-0.2348773181438446,0.026416778564453125,990.3076782226562,0,13.0,1,1
0.72,0.08285028,-0.15764704,9.778106,-0.0004221916315145791,0.00028032914269715553,-0.00033064474700950086,1.6702108383178709,21.723299026489254,-13.409761428833008,0.137557253241539,-0.22497734427452087,0.021709442138671875,990.3506469726562,0,13.0,1,1
0.76,0.0804109,-0.13619635,9.775733,-0.000288556853774935,0.0005465676658786833,-6.412455695681274e-05,1.2866969108581543,21.312068939208984,-14.25041389465332,0.14698049426078796,-0.2483525276184082,0.026472091674804688,990.3355102539062,0,13.0,1,1
