Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,LiAx,LiAy,LiAz,P,Value,Type,GroupType,Activities
0.0,0.058299422000000004,-0.15675160000000002,9.746358,2.564666465332266e-05,0.0011405172990635035,0.00018764665583148601,9.06302261352539,24.85324859619141,-14.963068008422852,0.0064220018684864036,-0.018073782324790955,0.0676584243774414,990.2470092773438,0,13.0,1,1
0.04,0.058310807,-0.15913513,9.767664,0.0013649377506226301,0.0006060776649974288,-0.00011145340977236629,2.328085422515869,15.598421096801758,-16.309106826782227,0.009391292929649351,-0.0012293905019760132,0.06213569641113281,990.0668334960938,0,13.0,1,1
0.08,0.06310207,-0.16628528,9.770032,-0.0004993833717890084,0.0015382010024040935,0.0001548152940813452,2.1901211738586426,16.259700775146484,-16.788446426391598,-0.0005508288741111755,0.00816015899181366,0.03846263885498047,990.0921630859376,0,13.0,1,1
0.12,0.070283145,-0.14960259,9.770033,-0.0004993833717890084,0.0015382010024040935,0.0001548152940813452,2.1901211738586426,16.259700775146484,-16.788446426391598,0.00914766639471054,-0.015279948711395262,0.05267047882080078,990.0921630859376,0,13.0,1,1
0.16,0.07029456,-0.14721957,9.770033999999999,0.0006989280809648335,-0.0007254660595208406,0.0005542419385164976,2.0161497592926025,16.097030639648438,-17.137041091918945,-0.01015094667673111,-0.01971125602722168,0.03847312927246094,990.0897827148438,0,13.0,1,1
0.2,0.060746400000000006,-0.16866937,9.770036,0.0008319760090671481,0.0003398153348825872,2.1563086193054918e-05,2.1157972812652592,15.979053497314453,-16.221681594848633,0.004174955189228058,0.01367931067943573,0.02426910400390625,990.1376953125,0,13.0,1,1
0.24,0.07748711,-0.14722016,9.765302,0.00029923414695076644,0.00047299111611209815,0.00028783181915059686,1.865436315536499,15.90255355834961,-16.024652481079098,-0.0243932381272316,-0.014946937561035156,0.03847026824951172,990.0820922851562,0,13.0,1,1
0.28,0.065549016,-0.16866991,9.784241,-0.0003666654520202428,-0.0005922545096836983,2.146876067854464e-05,2.2905864715576167,15.98526382446289,-17.172788619995114,-0.004729390144348145,0.008885413408279419,0.033730506896972656,990.10986328125,0,13.0,1,1
0.32,0.06317055,-0.14483747,9.765303999999999,-0.0007663595606572926,0.00020672880054917184,-0.0003780993283726275,2.212132453918457,16.438251495361328,-16.648317337036133,-0.009490974247455595,-0.020114153623580933,0.04319190979003906,990.1201782226562,0,13.0,1,1
0.36,0.065571845,-0.16390395,9.772407000000001,0.0005651100655086339,-0.0007253588992170991,0.0004208011087030172,1.9182920455932615,15.636360168457033,-16.63309669494629,-0.0045023858547210685,-0.0007041096687316895,0.033725738525390625,990.1024169921876,0,13.0,1,1
0.4,0.05124384,-0.15913764,9.767673,0.0006981577607803048,-0.0007253409712575376,-0.0003781936247833073,2.129058837890625,15.254255294799805,-16.643217086791992,0.02909064292907715,-0.0005957484245300293,0.047928810119628906,990.14794921875,0,13.0,1,1
0.44,0.07037449,-0.1686711,9.772408500000001,-0.00010089975694427268,-0.0005921652191318573,-0.00011192489182576536,1.8034257888793943,15.739606857299805,-16.775407791137695,0.0006474331021308899,0.008723780512809753,0.038453102111816406,990.1402587890624,0,13.0,1,1
0.48,0.06560612,-0.15913823,9.762939999999999,-0.00036732564331032336,0.0006062741158530116,0.00015434378292411566,1.3162648677825928,15.49394989013672,-16.37803077697754,0.00026841461658477783,0.003901377320289612,0.04792308807373047,990.1201171875,0,13.0,1,1
0.52,0.060837685999999995,-0.1496054,9.746371,-0.00023427771520800889,0.0007394499843940139,0.0009532442199997604,1.8571228981018064,15.737258911132812,-16.860528945922848,0.005071520805358887,0.0038471370935440063,0.05739021301269531,990.1377563476562,0,13.0,1,1
0.56,0.06801885,-0.1591388,9.758208,-0.00023427771520800889,0.0007394499843940139,0.0009532442199997604,2.0586500167846684,16.452659606933597,-16.779478073120114,-0.0045307353138923645,0.008824408054351807,0.04318809509277344,990.1377563476562,0,13.0,1,1
0.6,0.060860544,-0.17343873,9.760577,-0.00023427771520800889,0.0007394499843940139,0.0009532442199997604,2.0586500167846684,16.452659606933597,-16.779478073120114,-0.009277276694774628,0.013423696160316469,0.04791927337646485,990.1377563476562,0,13.0,1,1
0.64,0.06804165,-0.15437278,9.774780999999999,0.00029824391822330654,-0.0008584275492466986,0.0004205653385724872,2.27536678314209,15.970535278320312,-16.39974021911621,-0.004912950098514557,0.003782346844673157,0.028983116149902344,990.13525390625,0,13.0,1,1
0.68,0.06805307,-0.15675637,9.744008000000001,0.00016486606909893453,0.0003400296263862401,0.0002873131015803665,2.0934877395629883,15.16836166381836,-16.786680221557614,0.004320509731769562,-0.000783383846282959,0.06686210632324219,990.1375732421876,0,13.0,1,1
0.72,0.06806448,-0.16152316,9.767681,-0.00010156006464967504,0.0006063634064048529,-0.0003785237204283476,2.0151700973510738,15.727270126342773,-16.96128273010254,-0.0006407499313354492,0.004140913486480713,0.04319286346435547,990.1150512695312,0,13.0,1,1
0.76,0.06568602,-0.15675694,9.75348,0.00029780386830680067,0.0004732233355753124,0.00015406083548441532,2.1239495277404785,15.61812973022461,-16.50975227355957,0.004097633063793182,-0.00033070147037506104,0.04792976379394531,990.1123657226562,0,13.0,1,1
0.8,0.05540222,-0.16150567,9.760514,0.0005640097078867258,-0.0003257064672652632,2.0855775801464915e-05,1.679725170135498,16.466154098510742,-16.029016494750973,0.014352679252624512,-0.0004746168851852417,0.04799461364746094,990.130126953125,0,13.0,1,1
0.84,0.06255418,-0.16627187,9.762879,0.00030108491773717105,0.0004726906481664628,-0.00024400692200288174,1.9509577751159668,15.82522201538086,-17.03410530090332,0.00926552712917328,0.008705154061317444,0.03852462768554688,990.1276245117188,0,13.0,1,1
0.88,0.06492633,-0.15435499,9.765246000000001,-0.0004942608647979796,0.00047210598131641746,-0.00010930525604635476,2.3356952667236333,15.605785369873047,-16.695627212524414,-0.000485546886920929,-0.010406151413917542,0.03852558135986328,990.1376953125,0,13.0,1,1
0.92,0.05773884,-0.14958796,9.755775,-0.0008935637888498603,0.00047207815805450076,0.00015708396676927805,1.91081976890564,15.734912872314453,-16.945650100708008,0.009082987904548643,-0.010587602853775023,0.06693172454833984,990.1452026367188,0,13.0,1,1
0.96,0.062500894,-0.1519709,9.767610000000001,-0.0002276029263157397,-6.058138023945503e-05,-0.00010915851453319192,2.245340347290039,16.25882339477539,-16.950876235961914,-0.00040461868047714233,-0.005723416805267334,0.038527488708496094,990.13525390625,0,13.0,1,1
1.0,0.069652855,-0.15435368,9.769975,0.0003052001993637532,-0.000593240896705538,2.407276770099997e-05,1.86763858795166,15.64165496826172,-16.702585220336914,-0.004729576408863068,0.0036674588918685904,0.03379058837890625,990.1376953125,0,13.0,1,1
1.04,0.067245185,-0.16626963,9.772341,-0.0003604181401897222,-0.0005932687199674548,2.41461384575814e-05,1.6338825225830078,15.475440979003904,-16.65683937072754,-0.004835955798625946,0.0036436468362808228,0.04326057434082031,990.1377563476562,0,13.0,1,1
1.08,0.07200724,-0.15196958,9.76287,-0.000493404979351908,0.0004719670105259865,0.00042369336006231606,1.9372591972351076,15.811965942382812,-16.338361740112305,-0.005318105220794678,-0.0010921210050582886,0.06693840026855469,990.1275634765624,0,13.0,1,1
1.12,0.07198945,-0.14481926,9.755767,0.000572029675822705,0.0011377288028597832,2.429287997074425e-05,2.161043643951416,15.70549201965332,-16.443597793579098,0.004179947078227997,-0.01551806926727295,0.052734375,990.1275634765624,0,13.0,1,1
1.16,0.05524242,-0.15435192,9.765235,-0.0006262208917178214,0.00033875348162837327,0.0002906821318902076,1.908754825592041,16.101728439331055,-16.966798782348633,0.0235498920083046,-0.0060501396656036386,0.052734375,990.1349487304688,0,13.0,1,1
1.2,0.069563985,-0.14958498,9.762866,-9.341774421045555e-05,-0.0008596957777626812,0.0002907555026467889,1.9829416275024412,16.276458740234375,-16.83448600769043,-0.014253914356231691,-0.010752856731414795,0.03379535675048828,990.1300659179688,0,13.0,1,1
1.24,0.06954628,-0.15673438,9.786536,0.0003062274481635541,-0.000992881483398378,2.4512934032827616e-05,1.7173616886138916,16.185230255126953,-15.864412307739258,0.00015487521886825562,-0.010798439383506777,0.014859199523925781,990.122314453125,0,13.0,1,1
1.28,0.05996889,-0.15196732,9.77233,-0.0004925489774905144,-0.0004602775152307004,-0.0003748874296434224,1.8659794330596924,15.534263610839846,-15.926206588745115,0.009952016174793243,-0.005709260702133179,0.04327106475830078,990.1549682617188,0,13.0,1,1
1.32,0.06712085,-0.15911674,9.769961,0.0007060435018502176,-0.0005934631917625666,0.0004241334972903133,1.513906478881836,15.942560195922852,-16.665681838989258,0.005240142345428467,-0.001122593879699707,0.048004150390625,990.11474609375,0,13.0,1,1
1.36,0.05515355,-0.15434977,9.769960000000001,-0.0010248387698084118,0.0006049304502084851,-0.00010842486517503858,2.0699539184570312,14.988338470458984,-16.849504470825195,0.014692939817905424,-0.0013344436883926392,0.048003196716308594,990.1600952148438,0,13.0,1,1
1.4,0.067085326,-0.16149914,9.760489,4.059608181705698e-05,-0.00032720292801968753,0.0010900699999183416,1.7837774753570557,15.826374053955078,-16.46952247619629,-0.009054116904735563,0.003188744187355041,0.04799938201904297,990.1323852539062,0,13.0,1,1
1.44,0.076627195,-0.15434888,9.777059,0.0004404126375447959,-6.0942660638829686e-05,-0.00010820472380146384,1.398198127746582,15.781963348388672,-17.331315994262695,-0.008965566754341125,-0.0061282068490982064,0.02433300018310547,990.1345825195312,0,13.0,1,1
