Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,LiAx,LiAy,LiAz,P,Value,Type,GroupType,Activities
0.0,0.041571736,-0.1582554,9.77385,-0.0009274134,0.0007372648700000001,-0.0005315756400000001,-6.523123,23.948335999999998,-36.84583,-0.018534131000000002,-0.028663397,0.036727905,989.9262,0,13.0,1,1
0.04,0.0439274,-0.14633816,9.764378,-0.0009274134,0.0007372648700000001,-0.0005315756400000001,-7.0195229999999995,24.800188000000002,-36.357277,0.0049092397,-0.03798479,0.04147148,989.9262,0,13.0,1,1
0.08,0.055842697999999996,-0.15110388,9.778578999999999,0.00027133798,0.001403001,-0.0005314343,-6.6657906,24.499277,-36.394172999999995,-0.0379978,-0.037957847,0.022535324,989.99677,0,13.0,1,1
0.12,0.046248853,-0.15348634,9.773841000000001,-0.00026096386000000005,0.00020452599999999999,0.00013449683,-6.673561,23.965694,-37.1316,-0.0045435987,-0.037508488,0.036750793,990.0225,0,13.0,1,1
0.16,0.055774182,-0.16063535,9.773839,0.000671472,-6.184349e-05,-0.0005311514,-6.9338945999999995,23.616512,-36.994064,-0.02795928,-0.022935256,0.017820358,990.0077,0,13.0,1,1
0.2,0.039010704,-0.1582512,9.764366,-0.00012714596000000002,-0.00032821292,-0.0010636419,-6.7755485,24.238657,-36.66995,-0.0044660605,-0.027757451000000002,0.050964355,990.018,0,13.0,1,1
0.24,0.04136634,-0.16063365,9.778564999999999,-0.00025997375,0.0012696288000000001,-0.00053086865,-6.694187599999999,23.6827,-36.649956,-0.0093163885,-0.041891962000000005,0.041503906,989.9901,0,13.0,1,1
0.28,0.043721974000000004,-0.16539934,9.764358999999999,6.6721695e-06,0.0006037855000000001,0.0002682205,-6.336433,23.754501,-37.017223,-0.009035993,-0.008427799,0.0509758,990.0027,0,13.0,1,1
0.32,0.048467517,-0.1558654,9.773826,0.00027331797,-0.00046153154,2.0461157e-06,-6.231241000000001,24.010704,-36.509537,-0.023702536,-0.03194949,0.036782265,989.99286,0,13.0,1,1
0.36,0.043653548,-0.1415649,9.769088,7.332128e-06,0.0006036784,0.00066797715,-6.712176299999999,23.876856,-37.120453000000005,-0.01874242,-0.03632526,0.022590637,990.0454,0,13.0,1,1
0.4,0.050789,-0.15586370000000002,9.769084,-0.00012549589,-6.216489999999999e-05,2.3288885e-06,-6.782478,23.96892,-36.88405,-0.0186892,-0.026850536,0.041528699999999995,990.0027,0,13.0,1,1
0.44,0.038805217,-0.15109631,9.769082000000001,0.00027430807999999997,0.00020409741999999998,2.4703622e-06,-6.8657960000000005,23.78535,-36.552532,0.0049985459999999995,-0.03155078,0.051002502000000005,990.0129400000001,0,13.0,1,1
0.48,0.053661287,-0.14872572,9.766761,8.322124e-06,0.0008698336,-0.00039686212999999996,-6.867317999999999,23.783876,-36.475227000000004,-0.023557402,-0.036188662,0.027335167,990.018,0,13.0,1,1
0.52,0.061380982,-0.15112245,9.771546,-0.0001245059,-0.00019548352999999998,-0.00039672062999999996,-7.120286,24.442486,-36.3978,-0.034184333,-0.03116244,0.022504807,990.0003,0,13.0,1,1
0.56,0.05661133,-0.15827253,9.778647,0.00013411493,7.208155e-05,-0.0006663344,-6.9139485,24.16188,-36.875084,-0.019543203999999998,-0.031050682000000003,0.046177864000000006,990.0054,0,13.0,1,1
0.6,0.049451800000000004,-0.13444003,9.754977,-0.0006675520599999999,-0.00059326674,-1.7101702e-06,-6.706226299999999,23.77683,-36.73059,-0.01916486,-0.05475934,0.06511402,990.0081,0,13.0,1,1
0.64,0.0494619,-0.14874002,9.762080000000001,-0.0005344921400000001,-0.00059325085,0.00039772167999999996,-6.984547999999999,23.621805,-37.063553000000006,-0.019024983,-0.021573752,0.03670311,990.0207,0,13.0,1,1
0.68,0.056641817000000004,-0.16065666,9.776284,0.00013119978,-6.060313e-05,0.0005308377,-6.856802,23.688270000000003,-36.317284,-0.023740273,-0.02598457,0.02250576,990.0383,0,13.0,1,1
