Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,LiAx,LiAy,LiAz,P,Value,Type,GroupType
0.0,0.091793776,-0.14936808,9.752588000000001,-0.0004325878689996898,0.001403624890372157,0.00010695206583477557,3.746654272079468,20.033483505249023,-14.631654739379885,-0.7308993339538574,-0.05366581678390503,0.05541038513183594,990.5520629882812,0,0.0,0
0.04,0.08697209,-0.16605002,9.769155,-0.0004325878689996898,0.001403624890372157,0.00010695206583477557,0.6334424018859863,15.959510803222654,-14.221471786499025,-0.7084352970123291,-0.03863190114498138,0.02723979949951172,990.5520629882812,0,0.0,0
0.08,0.086930275,-0.16128245,9.771517999999999,0.0049653234891593465,4.628785245586186e-05,0.001096658525057137,0.9917407035827636,15.663022994995115,-14.490289688110352,-0.7236234545707703,-0.06229802966117859,-0.00090789794921875,990.3815307617188,0,0.0,0
0.12,0.09166831,-0.17081448,9.773881,0.0012373042991384866,0.0005788540584035218,-0.00036790594458580017,1.2462306022644043,15.005889892578125,-14.645021438598633,-0.7246289849281311,-0.057296976447105415,0.013544082641601562,990.428955078125,0,0.0,0
0.16,0.0892365,-0.15889707,9.77861,-0.0010259774280712008,-0.00022015902504790572,3.1740724807605154e-05,0.6644477844238281,16.040985107421875,-13.846094131469727,-0.7162922620773315,-0.056906342506408684,0.009050369262695312,990.4468383789062,0,0.0,0
0.2,0.09875432,-0.16366264,9.771504,0.0004395661817397921,0.0008449736633338034,-0.0012994932476431134,1.1677770614624023,15.458873748779295,-14.120546340942385,-0.7176717519760132,-0.046899691224098206,0.023481369018554688,990.4641723632812,0,0.0,0
0.24,0.086762965,-0.16842815,9.7738695,4.0495622670277946e-05,-8.719741890672594e-05,-0.00036721484502777457,0.7327909469604492,15.20939826965332,-13.730981826782227,-0.6996829509735107,-0.04662880301475525,0.01898384094238281,990.4517822265624,0,0.0,0
0.28,0.093890816,-0.15174416,9.759663,4.089876892976463e-05,-0.0003535787109285593,3.2431795261800296e-05,0.7141218185424805,15.66592788696289,-13.600851058959961,-0.7051843404769897,-0.051239013671875,0.014509201049804688,990.499755859375,0,0.0,0
0.32,0.08667928,-0.15412644,9.757291,-9.185602539218962e-05,-0.0008862759568728508,-0.0001005532976705581,0.8713283538818359,15.39208984375,-14.22492790222168,-0.701815128326416,-0.06506362557411194,0.03840446472167969,990.4794921875,0,0.0,0
0.36,0.09380716,-0.15650865,9.771491000000001,0.0003080210590269417,0.0007115539046935737,0.00016593531472608447,0.6284410953521729,15.217037200927734,-13.715349197387695,-0.7032108306884766,-0.07424445450305939,0.01968574523925781,990.499755859375,0,0.0,0
0.4,0.09137541,-0.15650764,9.76912,0.00030842432170175016,-8.745917875785379e-05,-0.00010020783520303668,0.8646976947784424,15.754487991333008,-14.014158248901367,-0.685612678527832,-0.05016517639160156,0.02462863922119141,990.4895629882812,0,0.0,0
0.44,0.093723506,-0.13982368,9.759647,-0.0007564359111711383,0.0005782650550827384,-0.000366350868716836,1.1143782138824463,16.093360900878903,-13.610551834106445,-0.6918709874153137,-0.07391367852687836,0.02956867218017578,990.4866943359376,0,0.0,0
0.48,0.08412203,-0.14935574,9.778580999999999,0.00030923073063604534,0.0009776733350008726,0.00029961171094328165,0.7657542228698729,16.030397415161133,-13.707117080688475,-0.6789076328277588,-0.06881308555603027,0.0013799667358398438,990.4994506835938,0,0.0,0
0.52,0.0793004,-0.16365448,9.771476,-0.0004893135046586393,0.00031181820668280125,-0.00036600511521101003,0.9380428791046144,15.66537094116211,-14.405168533325195,-0.6758062839508057,-0.054403841495513916,0.01577472686767578,990.4515380859376,0,0.0,0
0.56,0.09598786,-0.16127011,9.759636,-0.00035575233050622046,0.0007112265448085964,0.0009657471673563123,0.950080633163452,15.571239471435547,-14.324525833129885,-0.6866711378097534,-0.05412288010120392,0.030195236206054688,990.4864501953124,0,0.0,0
0.6,0.093556136,-0.15411928,9.778569000000001,4.412475391291082e-05,-0.0002209444501204416,3.3814372727647424e-05,0.671919584274292,15.94243621826172,-13.533540725708008,-0.6914736032485962,-0.05833977460861206,0.0020895004272460933,990.4689331054688,0,0.0,0
0.64,0.08634460000000001,-0.15650153,9.764362,0.0003108438977506012,0.000577937753405422,-0.0004986446583643557,1.0136141777038574,15.735658645629885,-13.651079177856445,-0.6685898303985596,-0.05797886848449708,0.02599525451660156,990.47119140625,0,0.0,0
0.68,0.088692635,-0.16841689,9.761991499999999,4.493104643188417e-05,-8.791747677605599e-05,3.415989340282977e-05,0.8000483512878418,15.114387512207033,-13.812772750854492,-0.6653035879135132,-0.04332426190376282,0.04040241241455078,990.4839477539062,0,0.0,0
0.72,0.09104073,-0.18033227,9.778558,0.00031165030668489635,0.0003114908759016544,0.0001674907107371837,0.4096591472625733,16.065986633300778,-14.116235733032227,-0.6685415506362915,-0.0337582528591156,0.002619743347167969,990.4585571289062,0,0.0,0
0.76,0.0957787,-0.14934862,9.766718,-0.00035373613354749983,-0.00035436433972790837,0.00016766352928243577,0.764775276184082,15.660634994506836,-13.531362533569336,-0.6795592904090881,-0.06659986078739166,0.03596782684326172,990.4813232421876,0,0.0,0
0.8,0.08378735,-0.15649739,9.750144,0.0004456145397853106,0.00044451793655753136,-0.00023163750302046537,0.6892046928405762,15.590347290039062,-14.28544807434082,-0.6523689031600952,-0.061729148030281074,0.04563426971435547,990.4963989257812,0,0.0,0
