Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,LiAx,LiAy,LiAz,P,Value,Type,GroupType
0.0,0.07644862,-0.15487221,9.757707,8.93e-05,0.00014,-0.000157,1.261909485,16.17897415,-13.86925316,0.005218945,0.006058305999999999,0.060201645,990.7657471000001,0,0.0,0
0.04,0.081204295,-0.16202146,9.757705,0.000755,0.0008060000000000001,-0.0006900000000000001,1.0011930470000001,16.72430229,-12.70622063,0.014495842,0.011060357,0.046006202999999996,990.7933960000001,0,0.0,0
0.08,0.0764004,-0.15010446,9.771905,0.000356,0.000273,0.000109,0.6700148579999999,16.83547211,-12.43073845,0.00017900000000000001,-0.017516971,0.050744057,990.7684937000001,0,0.0,0
0.12,0.07398641,-0.14057076,9.764802,-4.31e-05,0.00040599999999999995,-2.3899999999999998e-05,0.76757431,16.66400528,-13.35955238,-0.009445682,-0.022202267999999997,0.027076721,990.8062133999999,0,0.0,0
0.16,0.08830172,-0.15725312,9.757698,0.000223,0.00014,-0.000956,0.905676842,16.10864639,-13.57929039,-0.00934352,0.00162527,0.055484772,990.831543,0,0.0,0
0.2,0.07632807,-0.1620191,9.755328,-0.000176,-0.00026000000000000003,-0.00042300000000000004,0.8828458790000001,16.08655167,-12.41971397,0.00034700000000000003,-0.00813739,0.041280746,990.8366699,0,0.0,0
0.24,0.070387244,-0.15489945,9.760176,-0.000176,-0.00026000000000000003,-0.00042300000000000004,0.8828458790000001,16.08655167,-12.41971397,0.018049553,0.001090035,0.045897484,990.8366699,0,0.0,0
0.28,0.07997221,-0.15966657,9.750709,-0.001116426,0.001206361,0.00037200000000000004,0.846869469,16.47486687,-13.36070442,-0.00118953,0.005669266,0.050627708,990.8265991000001,0,0.0,0
0.32,0.084777385,-0.14060095,9.767282000000002,0.000212,8.45e-06,-0.0005610000000000001,1.0880987640000002,16.54252625,-13.09390068,-0.011160903,-0.027697712000000003,0.036424637,990.8444214,0,0.0,0
0.36,0.08002296,-0.14775142,9.750712,-0.000321,0.000541,-0.0009609999999999999,0.637188911,16.12038803,-13.153680800000002,0.002727747,-0.00851427,0.060100555,990.8343506000001,0,0.0,0
0.4,0.08243823,-0.14536878,9.767287,-0.000321,0.000807,-0.00042800000000000005,0.9762759209999999,16.64871979,-13.39081764,-0.011315048000000001,-0.013812736,0.045881270999999994,990.8544922,0,0.0,0
0.44,0.0752939,-0.15251923,9.764921000000001,-0.000321,0.000807,-0.00042800000000000005,0.9762759209999999,16.64871979,-13.39081764,0.002764598,-0.004332572,0.036413192999999996,990.8544922,0,0.0,0
0.48,0.07531926,-0.15966967,9.762557000000001,0.00021099999999999998,0.000808,-2.9100000000000003e-05,0.46946740200000003,16.48983002,-12.68754768,0.002939448,0.005105257,0.050609589,990.8670653999999,0,0.0,0
0.52,0.07773453,-0.14537063,9.750722999999999,0.00021099999999999998,0.000808,-2.9100000000000003e-05,0.46946740200000003,16.48983002,-12.68754768,-0.011354625,-0.009234443,0.050607680999999995,990.8670653999999,0,0.0,0
0.56,0.07775992,-0.14537129,9.767294999999999,-5.56e-05,-0.000391,0.00010400000000000001,0.820154905,16.18597794,-12.56984138,0.012393072,-0.008983745999999999,0.045876503,990.8366699,0,0.0,0
0.6,0.07778525,-0.15490499,9.743627,-0.000588,-0.000391,0.00023700000000000001,0.6863212590000001,16.11362076,-13.00688744,-0.001980089,0.0005639999999999999,0.064811707,990.8192139,0,0.0,0
0.64,0.08020055,-0.15252233,9.774402,0.00061,0.000541,-0.000562,0.98290658,16.28632355,-13.601587300000002,0.0029701890000000002,-0.008851737,0.031669617000000004,990.8292847000001,0,0.0,0
0.68,0.07305622,-0.15728953,9.7578335,-0.000323,-0.000524,0.00010400000000000001,0.558437824,15.9412384,-13.05407906,-0.001761049,0.00044,0.04113102,990.8444214,0,0.0,0
0.72,0.082641184,-0.16205668,9.753102,-0.00018999999999999998,0.00014199999999999998,0.00037,0.44509244,16.04596138,-13.27369499,-0.001761526,0.01007688,0.06480217,990.8494873,0,0.0,0
0.76,0.08027667,-0.1429911,9.769674,-0.00018999999999999998,-0.000524,-0.000962,1.008505344,16.09952927,-13.51761818,-0.001973651,-0.018496066000000002,0.050598145,990.8266602,0,0.0,0
0.8,0.08269194,-0.15490809,9.767309,-5.73e-05,0.000808,-0.000696,0.6280584339999999,16.11154938,-12.68985176,-0.011667036,-0.004247099,0.036392212,990.8243408,0,0.0,0
0.84,0.07554757599999999,-0.15252545,9.762578,7.56e-05,0.000542,-0.000962,0.497267485,16.04214096,-13.28151131,0.007394813,0.00040199999999999996,0.031654358,990.8519897,0,0.0,0
0.88,0.07318306,-0.16444245,9.767314,-5.7799999999999995e-05,0.000675,-0.00016299999999999998,0.7252345090000001,16.83459473,-12.59316444,-0.002500318,-0.004303068,0.036390305,990.8395995999999,0,0.0,0
0.92,0.08515793,-0.14776015,9.764949,-0.000324,0.000675,0.0006360000000000001,0.6246085170000001,16.58281136,-13.33277321,-0.01664263,-0.013933167,0.055321693,990.8165893999999,0,0.0,0
0.96,0.08518332,-0.15014401,9.767319,0.000341,-0.001056175,-0.000297,1.054592371,16.08981705,-13.21621513,-0.002438501,-0.013907716,0.036382675,990.8115845000001,0,0.0,0
1.0,0.0804289,-0.15491125,9.762587,-0.000591,0.00040899999999999997,0.00036899999999999997,0.8634743690000001,16.38515091,-13.51198006,0.002129808,0.009815425,0.050583839000000005,990.8395995999999,0,0.0,0
1.04,0.08045423,-0.15252855,9.750752,-0.000192,0.000542,-0.00043,1.055273533,15.82744408,-13.81684303,-0.002648175,0.000188,0.055314064,990.8218383999999,0,0.0,0
1.08,0.08047962,-0.15014592,9.75549,-0.000325,-0.00025699999999999996,0.000236,0.591102123,16.13010025,-13.45508766,-0.012456833999999998,-0.014072135,0.045845985,990.8369751,0,0.0,0
1.12,0.07333529,-0.14537993,9.750757,-0.000192,0.001873458,0.000102,1.066087246,16.36397362,-13.23402596,0.010836616,-0.014008626000000001,0.078989029,990.8343506000001,0,0.0,0
1.16,0.070970744,-0.16444686,9.774432000000001,7.37e-05,9.29e-06,0.000102,0.7591238020000001,16.39279366,-13.49634743,0.005865633,0.009479284000000001,0.045842170999999994,990.8446045,0,0.0,0
1.2,0.07758033,-0.15489998,9.772014,-0.000725,0.000808,-0.0009630000000000001,0.794694424,16.47868729,-13.35288429,0.005700946,0.004396424,0.036367416,990.8065186000001,0,0.0,0
1.24,0.0674254,-0.15965196,9.750653,-0.000325,0.00040899999999999997,0.000502,0.434576511,16.14156723,-13.43163872,0.006814025,-0.00023799999999999998,0.060150145999999995,990.84198,0,0.0,0
1.28,0.07696351400000001,-0.15488485,9.764855,0.00035099999999999997,0.000407,0.0005059999999999999,0.877577305,15.92420387,-13.41020012,-0.0075145590000000005,-0.00032599999999999996,0.036478042999999995,990.8319092,0,0.0,0
1.32,0.07694203,-0.14296791,9.760118499999999,-0.0005809999999999999,-0.000525,0.00010700000000000001,0.505856514,16.41926575,-13.84379387,0.006909534,-0.009895026999999999,0.041213036,990.8471069,0,0.0,0
1.36,0.081700295,-0.14773396,9.774321,-0.000182,-0.000126,-0.000292,0.890594482,16.19983292,-13.5053196,-0.002544656,-0.014692247,0.031744957000000004,990.8067017000001,0,0.0,0
1.4,0.07689899,-0.15011668,9.767217,-0.00044800000000000005,0.0006730000000000001,-0.000292,0.896544456,16.09980774,-13.11546135,0.011488453000000001,-0.004887626,0.050691605,990.8269042999999,0,0.0,0
1.44,0.07926738,-0.14773294,9.767215,0.000884,0.00054,-0.000559,0.819314003,15.92213058,-13.09316444,-0.002469055,-0.019074574,0.03175354,990.8117064999999,0,0.0,0
1.48,0.07685596,-0.15011564,9.76958,0.00021899999999999998,-0.001324197,-2.59e-05,0.979863167,16.28337669,-13.44697762,-0.006887592,-0.004416868,0.041228294,990.8395995999999,0,0.0,0
1.52,0.081614226,-0.15488169,9.767211,0.001150896,-0.001191073,0.000906,1.136824608,17.009967800000002,-13.74463081,-0.0068151209999999995,-0.008942216999999999,0.045969009000000005,990.8268433000001,0,0.0,0
1.56,0.08876243,-0.14296469,9.755374,-0.00058,0.00014,-0.000292,1.126416206,15.99922943,-13.52991676,-0.00655897,-0.013814524,0.06017017400000001,990.8394775,0,0.0,0
1.6,0.0744015,-0.15011409,9.750636,-0.000446,0.00054,0.0005070000000000001,0.817386389,16.39486504,-13.81338692,-0.001961201,-0.004505858,0.060172080999999995,990.8319092,0,0.0,0
1.64,0.07676989,-0.15726337,9.760102999999999,-0.000446,0.00054,0.0005070000000000001,0.817386389,16.39486504,-13.81338692,-0.006736584,-0.004504025,0.045969009000000005,990.8319092,0,0.0,0
1.68,0.09108779,-0.14534643,9.7601,0.00022,0.0006730000000000001,0.00037400000000000004,0.72257328,15.9371376,-13.4640522,-0.006834656,-0.004277691,0.041243552999999995,990.8193358999999,0,0.0,0
1.72,0.07194704,-0.14057934,9.755364,0.00022,0.0006730000000000001,0.00037400000000000004,0.72257328,15.9371376,-13.4640522,0.002545439,-0.023181856,0.0507164,990.8193358999999,0,0.0,0
1.76,0.07670534,-0.15726176,9.7529955,0.00022,0.0006730000000000001,0.00037400000000000004,0.46419715899999997,16.32748413,-13.67803383,0.002488531,0.009947121,0.050715446,990.8193358999999,0,0.0,0
1.8,0.07668382,-0.15964451,9.760096,-0.000312,0.00014,-2.52e-05,0.47623634299999995,16.23334885,-13.59739494,-0.001954205,0.000135,0.045975685,990.8192749,0,0.0,0
1.84,0.07905221,-0.15964398,9.76246,-0.000312,0.00014,-2.52e-05,0.47623634299999995,16.23334885,-13.59739494,-0.006599024,0.004794255,0.050709724000000005,990.8192749,0,0.0,0
1.88,0.08381051,-0.14534381,9.76956,-0.00044500000000000003,-0.000526,0.00010800000000000001,1.175982952,16.73051453,-13.65732765,-0.011445895,-0.014101028,0.036512375,990.8446045,0,0.0,0
