Timestamp,MaxAx,MaxAy,MaxAz,MaxGx,MaxGy,MaxGz,MaxMx,MaxMy,MaxMz,MaxLiAx,MaxLiAy,MaxLiAz,MaxP,MinAx,MinAy,MinAz,MinGx,MinGy,MinGz,MinMx,MinMy,MinMz,MinLiAx,MinLiAy,MinLiAz,MinP,MeanAx,MeanAy,MeanAz,MeanGx,MeanGy,MeanGz,MeanMx,MeanMy,MeanMz,MeanLiAx,MeanLiAy,MeanLiAz,MeanP,StandardDeviationAx,StandardDeviationAy,StandardDeviationAz,StandardDeviationGx,StandardDeviationGy,StandardDeviationGz,StandardDeviationMx,StandardDeviationMy,StandardDeviationMz,StandardDeviationLiAx,StandardDeviationLiAy,StandardDeviationLiAz,StandardDeviationP,MedianAx,MedianAy,MedianAz,MedianGx,MedianGy,MedianGz,MedianMx,MedianMy,MedianMz,MedianLiAx,MedianLiAy,MedianLiAz,MedianP,VarianceAx,VarianceAy,VarianceAz,VarianceGx,VarianceGy,VarianceGz,VarianceMx,VarianceMy,VarianceMz,VarianceLiAx,VarianceLiAy,VarianceLiAz,VarianceP,KurtosisAx,KurtosisAy,KurtosisAz,KurtosisGx,KurtosisGy,KurtosisGz,KurtosisMx,KurtosisMy,KurtosisMz,KurtosisLiAx,KurtosisLiAy,KurtosisLiAz,KurtosisP,SkeAx,SkeAy,SkeAz,SkeGx,SkeGy,SkeGz,SkeMx,SkeMy,SkeMz,SkeLiAx,SkeLiAy,SkeLiAz,SkeP,SMAAcc,SMAGyr,SMAMag,SMALiAcc,GroupType,Type,Pose,GroupTypeName
0,1.8195596459999999,-9.538929751,1.155006441,0.052015472,0.001413142,0.009051221,10.512835899999999,41.15111526,-23.249494100000003,0.027331961000000002,0.006959801999999999,0.059096273,989.9806978,1.52189904,-9.681844108,0.533187348,0.0053714209999999995,-0.010037029,-0.014245204,9.612011322999999,39.59404318,-25.66792171,-0.103646229,-0.040313449,0.008572079,989.9745505000001,1.639207079,-9.63202184,0.75596452,0.031532244,-0.0048869429999999995,-0.009641178,9.842910471,40.61320459,-24.11671638,-0.009907537,-0.004493554,0.033923819,989.9768061000001,0.093691513,0.044269330999999995,0.212913925,0.016998633,0.0034077440000000003,0.005381718000000001,0.25492101,0.52553949,0.7519275240000001,0.033209239,0.013136145,0.01649932,0.001690879,1.6151798519999998,-9.64784604,0.680373225,0.03629163,-0.005364303000000001,-0.011339191,9.749581339,40.79937496,-23.90724321,-0.005504556,0.00273654,0.035802225,989.9766055,0.0087781,0.001959774,0.04533234,0.000288954,1.1599999999999999e-05,2.8999999999999997e-05,0.064984721,0.276191755,0.5653950010000001,0.001102854,0.00017255799999999998,0.000272228,2.86e-06,-1.145133391,-1.026448687,-1.1855401190000001,-1.5093942669999998,-0.861959603,3.112473337,0.459333956,-1.0613484020000001,-0.975347877,1.006119158,-0.262644166,-1.309282314,-0.810855601,0.465500184,0.58797806,0.561846885,-0.299790559,0.34696621,1.892419963,1.2653995679999999,-0.6261833179999999,-0.583833155,-1.27095134,-0.8997783109999999,-0.195644193,0.434054603,12.02719344,0.047138793,74.57283144,0.068321442,3,2,2,Walking
1,1.925118357,-9.518119998,1.2073678270000001,0.052015472,0.001413142,0.070548623,11.22222729,41.11093089,-23.39584087,0.027331961000000002,0.006959801999999999,0.0758931,989.9810477,1.552207075,-9.67305292,0.552173985,0.010561376,-0.010037029,-0.014245204,9.612011322999999,39.32801187,-27.01876039,-0.35907177700000004,-0.05904258,0.008572079,989.9745505000001,1.706116577,-9.6024028,0.88610533,0.038009557,-0.0052113590000000005,-0.000540058,10.05689936,40.27975413,-24.71205084,-0.051066115999999995,-0.015147701000000001,0.033598367000000004,989.9773147,0.11406503400000001,0.05236482,0.2392026,0.012174701999999999,0.003687448,0.021003095,0.482018703,0.615236088,1.0313444,0.094786453,0.020617471000000002,0.018910375,0.002324908,1.700057915,-9.604689063,0.8901961759999999,0.040982393,-0.005364303000000001,-0.010749897,9.847141657,40.31171256,-24.54105171,-0.008929464,-0.012540088999999999,0.03680298,989.9766055,0.013010832,0.002742074,0.057217884000000004,0.00014822299999999998,1.36e-05,0.00044113,0.23234203,0.378515444,1.0636712720000001,0.008984472,0.00042508,0.000357602,5.41e-06,-1.243004416,-1.4056344509999998,-1.559653565,-0.37764268700000003,-1.067510287,2.711265076,-0.5098495789999999,-1.507343747,-0.858361387,1.7273846919999998,-0.618334232,-1.32259908,-1.285011881,0.20912525899999998,0.152976939,-0.023431292000000003,-0.839451871,0.318238128,1.8839981890000002,0.873836033,-0.06838849799999999,-0.500029411,-1.571013605,-0.692853539,0.10334474099999999,0.499344347,12.19462471,0.059274241,75.04870433,0.117276887,3,2,2,Walking
2,2.127377057,-9.518119998,1.2073678270000001,0.052015472,0.001413142,0.09467470800000001,11.55673633,40.95384821,-23.69244709,0.027331961000000002,0.257217517,0.163255289,989.9974604,1.58324865,-9.729022267000001,0.616093118,-0.111336406,-0.04942107900000001,-0.06583562400000001,9.612011322999999,39.293479999999995,-28.76188134,-0.611552246,-0.05904258,0.008572079,989.9745571000001,1.80585582,-9.595999513999999,0.9808204079999999,0.029979018,-0.007891008,0.011229902,10.34346309,39.99820499,-25.65716621,-0.164068669,0.001532785,0.052157626,989.9795048000001,0.158036069,0.05496887,0.189755746,0.037026533,0.00849435,0.035989544,0.62529641,0.523970388,1.565431431,0.21451779,0.068409073,0.049309647000000005,0.0046990159999999994,1.785921125,-9.587138989,1.022547879,0.042601821,-0.008193914,-0.005242562,10.2414051,39.91913506,-25.30218031,-0.068366875,-0.016487804,0.03680298,989.9787233999999,0.024975399,0.003021577,0.036007243,0.001370964,7.219999999999999e-05,0.001295247,0.390995601,0.274544968,2.450575565,0.046017882,0.004679801,0.002431441,2.2100000000000002e-05,-0.6658131310000001,-0.340280959,-1.071930498,6.085259634,10.409555000000001,0.17807550600000002,-1.0200235690000001,-1.1887315920000001,-0.6888286570000001,-0.406517863,6.091608902000001,0.240053724,3.869661612,0.567012129,-0.567633607,-0.5003705970000001,-2.655444782,-2.699947201,0.932718802,0.5013703820000001,0.37047389399999997,-0.6869410970000001,-1.054542533,2.584670995,1.2399081859999999,1.779557821,12.38267574,0.078835942,75.99883429,0.261881877,3,2,2,Walking
3,2.363322645,-9.518119998,1.2073678270000001,0.052015472,0.001413142,0.09467470800000001,11.55673633,40.82093441,-24.23494561,-0.000300512,0.374326059,0.163255289,990.0230513,1.6657563430000002,-9.729022267000001,0.289072102,-0.148661254,-0.11223452,-0.192988374,3.2029847539999996,39.293479999999995,-28.76188134,-0.611552246,-0.05904258,-0.142668722,989.9757561,1.92805682,-9.586754826,0.9505698990000001,-0.003919102,-0.026260895,-0.01955022,9.650733272,39.96640935,-26.34444662,-0.21226519800000002,0.060069501,0.040136553,989.9877071000001,0.201584774,0.053078362999999996,0.254361197,0.07451094700000001,0.038406695,0.082146278,2.03275008,0.479202875,1.438382123,0.200928445,0.138754406,0.061121329,0.015184401,1.867247057,-9.575839828,1.022547879,0.039201788,-0.009199512,-0.005242562,10.2414051,39.91913506,-26.11058009,-0.144691131,-0.016487804,0.022160552000000003,989.9808472999999,0.040636421,0.0028173129999999997,0.064699618,0.005551881,0.001475074,0.006748011,4.1320728860000004,0.229635395,2.068943131,0.04037224,0.019252785,0.0037358170000000002,0.00023056599999999997,-0.8148977709999999,0.853104438,0.556256921,-0.7678982659999999,0.334029268,-0.09207495199999999,2.565828339,-1.265719585,-1.209863514,-0.7800083529999999,-0.47811322,1.129857117,0.35835015299999995,0.578153904,-1.150040375,-1.188098065,-1.006716215,-1.43364049,-0.9254972990000001,-1.856007094,0.255737292,-0.268707212,-0.76335476,1.079649951,0.26846956,1.396096811,12.46538154,0.146694131,75.96158924,0.36006778100000003,3,2,2,Walking
4,2.5371637959999997,-9.497589973,1.2073678270000001,0.052015472,0.08352676099999999,0.09467470800000001,11.55673633,40.84531161,-24.53499604,0.035139969,0.392730997,0.163255289,990.0230513,1.737203412,-9.729022267000001,0.17054409199999998,-0.148661254,-0.11223452,-0.192988374,0.535109374,39.293479999999995,-28.76188134,-0.611552246,-0.05904258,-0.320316376,989.9772349,2.077288223,-9.570628838,0.818468293,-0.021573677000000003,-0.024607205,-0.035244876,7.929217799,40.05876131,-26.44995614,-0.212074491,0.137281544,-0.019560643,989.9920605000001,0.24951909600000002,0.057615031,0.38934813700000004,0.07120378599999999,0.046233055999999995,0.089456286,3.950890905,0.5705859010000001,1.323920508,0.20200134600000003,0.179509702,0.144260472,0.014908777,2.060559108,-9.557203021,1.022547879,-0.005067304,-0.009705662,-0.005242562,10.2414051,39.91913506,-26.11058009,-0.144691131,0.067815022,0.013516008999999999,989.9842869999999,0.062259779,0.0033194920000000003,0.151591972,0.0050699790000000005,0.002137495,0.008002427,15.60953894,0.32556827,1.7527655119999999,0.040804544,0.032223733,0.020811084,0.000222272,-1.262481785,1.328121988,-1.388070705,-1.240836279,0.00701563,-1.096711994,-0.9076502940000001,-1.60502406,-1.158008741,-0.77240439,-1.706206558,-0.21978916,-0.702129545,0.322090778,-1.42548331,-0.575381037,-0.549067815,-0.340927708,-0.420280938,-0.8722084959999999,0.18076671,-0.402855599,-0.7265291359999999,0.237099683,-0.937918818,0.877555469,12.46638535,0.169289635,74.43793525,0.487741728,3,2,2,Walking
5,2.7130337389999997,-9.494938048,1.2073678270000001,0.047613675,0.147135407,0.09467470800000001,11.55673633,40.84531161,-22.18979389,0.035139969,0.55301783,0.163255289,990.0230513,1.828659049,-9.729022267000001,-0.009979781,-0.187506127,-0.11223452,-0.21720788,-0.139441131,39.293479999999995,-28.76188134,-0.611552246,-0.05904258,-0.37904980299999996,989.9807314999999,2.25133855,-9.582066702999999,0.614163232,-0.05399305099999999,-0.001066415,-0.053776486,5.9617724789999995,40.22623913,-26.09048504,-0.230833167,0.238859677,-0.07454016599999999,989.9942093000001,0.28534095800000003,0.066305106,0.45732036,0.075248039,0.074696093,0.09646945,4.683245304,0.583964235,1.79479945,0.194456357,0.20476273600000003,0.17411579600000002,0.01381744,2.2405508430000003,-9.558571524,0.5058102839999999,-0.052065376,-0.009705662,-0.042944047,6.140714653,40.52423709,-26.11058009,-0.196514811,0.275621495,0.011525641000000001,989.9889780999999,0.081419462,0.004396367,0.20914191199999999,0.0056622669999999995,0.005579506,0.009306355,21.93278658,0.341014228,3.221305065,0.037813275,0.041927778,0.030316311000000002,0.000190922,-1.295225071,-0.6132776520000001,-1.6765439009999998,-1.330620966,-0.685331437,-1.35603204,-1.776998581,-1.493494968,-0.824388516,-0.720542786,-1.272142143,-1.472511062,-0.7040814259999999,0.09322741,-0.7602791309999999,0.119874307,-0.10414411800000001,0.39616698200000006,-0.067152291,-0.042227808,-0.495150277,0.24920752300000001,-0.5729898929999999,-0.235134622,-0.210844437,0.80212004,12.44796768,0.22369225899999998,72.28407429,0.648804387,3,2,2,Walking
6,2.8232384980000003,-9.494938048,1.189783375,0.046547316,0.147135407,0.09467470800000001,11.55673633,41.25689643,-19.7136573,0.145860383,0.579057513,0.163255289,990.0230513,1.958594669,-9.729022267000001,-0.261358739,-0.187506127,-0.11223452,-0.240512196,-2.062500269,39.293479999999995,-28.76188134,-0.611552246,-0.027960336000000002,-0.40967729799999997,989.9813733999999,2.433105299,-9.5904286,0.337477584,-0.088224157,0.018144834,-0.105424801,3.511789212,40.55202871,-24.95328792,-0.174069688,0.361845333,-0.157133815,989.9989552000001,0.274509526,0.061578085,0.443891264,0.06510637,0.082998164,0.103630134,4.696193054,0.519717885,2.8477198360000004,0.228448625,0.178725737,0.199721595,0.012533295,2.433439222,-9.57424168,0.233959461,-0.09429608800000001,0.008801927,-0.13074612800000002,1.005312202,40.68936395,-24.99505414,-0.12492961300000001,0.376384007,-0.22927103100000001,989.9985306,0.07535548,0.0037918609999999997,0.19703945399999998,0.004238839,0.006888695,0.010739205,22.054229199999998,0.27010668,8.109508262,0.052188774,0.031942889,0.039888716,0.000157083,-1.3234417729999999,-0.39960905,-0.8761539220000001,-0.8879294740000001,-1.290811951,-0.903408799,-1.122707122,0.589092436,-1.057702724,-0.8566348290000001,-0.34720066200000005,-1.376665175,-1.0421046809999999,-0.125294502,-0.6693392579999999,0.547219185,0.322427642,-0.116544679,0.508950243,0.643711643,-1.160550384,0.333577141,-0.623125234,-0.634370845,0.407914355,0.289143882,12.43837248,0.294586775,69.58330169,0.793147697,3,2,2,Walking
7,2.9635642860000004,-9.494938048,0.8284211440000001,0.010274165,0.36599950700000006,-0.002690585,9.250992148,41.26031247,-18.99153365,0.159754051,0.579057513,0.062794175,990.0230513,2.093412781,-9.700383155,-0.261358739,-0.187506127,-0.11223452,-0.240512196,-2.062500269,40.32882927,-28.55231928,-0.423189235,0.23764886,-0.412876526,989.9733792000002,2.597012903,-9.571060817000001,0.098244305,-0.08576735,0.07657905200000001,-0.13717391199999998,1.06810231,40.85542534,-23.16904757,-0.049305906,0.445501062,-0.25244310600000003,989.9978729000001,0.245987741,0.051394929000000006,0.284867514,0.063507934,0.131815304,0.06851276,2.956150183,0.26269629,3.015496365,0.146174398,0.109320612,0.143015591,0.013868661000000001,2.653471128,-9.565394247,0.059019113,-0.0891057,0.079365073,-0.14466649199999998,0.53860343,40.82149979,-23.63636073,-0.011174072,0.46619244200000004,-0.287640023,989.9985306,0.060509969000000004,0.002641439,0.0811495,0.004033258,0.017375274,0.004693998,8.738823907,0.069009341,9.093218324,0.021366955,0.011950996,0.020453459,0.00019234,-0.892467287,0.166361035,-0.013749955,-1.3793882480000002,-0.458101737,-0.869273325,0.832615917,-1.125139719,-1.289958258,-0.458293045,-1.1720698440000001,-0.361706873,-0.9700878820000001,-0.444074266,-0.89643774,0.771562739,-0.013977393000000001,0.35836699299999997,0.29046066600000003,1.284739472,0.10816927,-0.08907597699999999,-0.559734967,-0.360162455,0.885406468,0.06388218799999999,12.40232276,0.348442579,66.12598504,0.8231104359999999,3,2,2,Walking
8,3.0123792560000004,-9.494938048,0.26959365,0.010274165,0.456087742,-0.002690585,2.9909690380000002,41.36798162,-14.81176983,0.159754051,0.663433531,-0.047070754000000006,990.0126733999999,2.378255193,-9.711455641,-0.313826443,-0.276576666,-0.076375026,-0.280170228,-2.062500269,40.51487678,-25.82369653,-0.252482714,0.329652572,-0.412876526,989.9733707999999,2.7439835689999996,-9.580286223,-0.049720046,-0.09463643699999999,0.183111293,-0.143491931,0.245799241,40.95765644,-21.12098048,-0.011867539,0.511911596,-0.270691484,989.9911681,0.190458546,0.060544949,0.18039242800000002,0.080835716,0.15963179800000002,0.077753819,1.499185293,0.250522456,2.990111635,0.113552414,0.096370666,0.110857015,0.011410419,2.816219723,-9.566158975,-0.117459072,-0.07639626299999999,0.12684832,-0.138412162,0.53860343,41.01418997,-20.48143939,0.007724600000000001,0.541973837,-0.287640023,989.9899037999999,0.036274457999999996,0.0036656909999999996,0.032541428,0.006534413,0.025482311,0.006045656,2.247556543,0.062761501,8.940767593,0.012894151000000001,0.009287305,0.012289278,0.000130198,-0.976318602,-0.577477765,-1.2240532179999999,-0.757027091,-1.0634057140000002,-0.9999248690000001,-0.9998620859999999,-1.1750448409999998,-1.008898842,-0.729929956,-0.961571726,-0.897558678,-1.096240465,-0.448063486,-0.717008216,0.463139277,-0.5482742979999999,0.476416006,0.034746595,0.041189983,-0.297042182,0.09173052,-0.384637764,-0.360001605,0.48384046299999994,0.12768816,12.49319659,0.430388265,63.35784598,0.874358931,3,2,2,Walking
9,3.034005613,-9.494938048,0.146115037,0.010274165,0.638342647,-0.002690585,4.909980091,41.85199562,-9.335872499,0.28498867699999997,0.7540526359999999,-0.028856367999999997,990.0087532,2.567710617,-9.711455641,-0.508766304,-0.278465126,0.059655729000000005,-0.280170228,-2.062500269,40.51487678,-24.44299716,-0.252482714,0.329652572,-0.412876526,989.9733707999999,2.858354214,-9.585331119,-0.18876763,-0.134441212,0.288504505,-0.16703084,0.785576787,41.13917403,-18.4449008,0.02976397,0.5836113820000001,-0.228364978,989.9896756,0.139780544,0.056280674,0.180348387,0.092360342,0.18184926399999998,0.07606101,2.121745757,0.361223984,4.131235937,0.144107464,0.100484646,0.137623861,0.010597918999999999,2.8681201310000004,-9.568555283,-0.186105942,-0.14321268199999998,0.282776135,-0.173194635,0.583516381,41.14225994,-19.32096073,0.04495926,0.571742884,-0.225207904,989.9887144999999,0.019538601000000003,0.003167514,0.032525541,0.008530433,0.033069155,0.005785276999999999,4.501805056,0.130482767,17.06711036,0.020766961,0.010097164,0.018940327,0.000112316,-0.987447739,-0.39286153799999995,-0.603603254,-1.266891933,-1.400629034,-0.7256195440000001,-1.101856936,-0.45805136,-0.45863765799999995,-0.8331177040000001,-0.25327473,-1.569608191,-1.0035158579999999,-0.45504382600000004,-0.8299489809999999,-0.120603054,0.064049994,0.218744815,0.452760282,0.33765172,0.105447551,0.630978371,-0.24645246699999998,-0.024131255,0.020889291,0.197930761,12.65996636,0.591143971,61.40306145,0.93705642,3,2,2,Walking
